,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1765412,humanfactors,Not sure if this is indicative of other issues at ZZZ as there were two others that I am reporting.  This report is safety related as the actions of the ZZZ ground crew could have caused damage to equipment and/or injury to Ground Personnel.After being pushed back from XX and setting the brake; the ramp person in front of the airplane proceeded to give me the all clear (arms extended down at 45 degrees) while the tug was underneath the nose and still connected to the aircraft.  I asked the ramp person on the intercom why this was and asked him to tell the ramper out front what the proper procedure was.  After the tug pulled away (the person out front maintained his arms at a 45 the entire time); the tug driver tried to explain what the procedure was and it appeared the two were arguing with the person giving us incorrect instructions defending his actions.Before we taxied away; I called ZZZ Operations on the radio to inform them of the issue as well.  This was probably the most unsafe pushback/release I've seen in a very long time and could have easily gotten out of hand due to the non-SOP actions of ZZZ.  Thankfully; due to me being away for two weeks and the FO being away from flying for over five weeks; we were hyper-vigilant of what was going on around us.,
1765442,humanfactors,Departure clearance was via ZILLI 4 RNAV Departure with LAUER transition from Runway 25R. Early in takeoff roll; after thrust was set; ECAM 'Hot Brake' annunciated. One of the brakes indicated 300 degrees. My decision was to continue the takeoff. At 'Positive Rate' callout I decided to leave the gear down to cool the brake. AP1 (Autopilot 1) was engaged somewhere before reaching DOCKR waypoint. LAX Tower had us contact SoCal on 124.3. Crossing DOCKR waypoint; the aircraft failed to turn left toward WEILR waypoint. I failed to notice that deviation. About 1- 1.5 miles past DOCKR the FO (First Officer) alerted me about the deviation. I selected HDG (heading) mode and turned left to intercept the course to WEILR waypoint. At Flaps 0 callout I also called for 'Gear Up'. SoCal gave us Direct TANDY at about that time. Flight was uneventful from then on. The course deviation was because I did not ensure NAV (navigation) mode after reaching 400 feet AGL. I allowed the hot brake and gear down situation to distract me from flying the aircraft.,We are departing from Runway 25R; ZILLI4 RNAV Departure. To LAUER transition. During the take off roll; as engine was spooling up and accelerating; we had ECAM annunciated one of the brake is 300 degrees. We continued to takeoff; and kept the gear down to cool the brake. Captain engaged AP1 (Autopilot 1). As we handed over [to] Departure; ATC advised us the Tower noticed we still had gear down; and we explained keeping it down for a little longer to cool brake. When we passed DOCKER; we supposed to make left turn to WEILER; however we kept going straight on heading 251. So; I pointed to Captain to make left turn. As we are turning left; ATC gave us direct to TANDY. The curse deviation was because we did not confirm NAV (navigation) selected. We were in HDG (heading) mode. Although; we kept gear down due to hot brake was distraction; we must check and confirm FMA.
1765452,humanfactors,We were cleared for a visual approach Runway XXL in ZZZ instructed to maintain 3000 ft. [until] ZZZZZ and 170 kts to follow traffic. Weather was clear and we were admiring the view and doing some sightseeing when we realized that the approach was not armed which kept us high on the approach. The PF (Pilot Flying) immediately disconnected the autopilot and called for the extension of landing gear and soon after lowered flaps on speed to get back on the approach. Tower approved S turns and we did two turns before getting on final course. PF had positive control the whole time as we landed without any incident and proceeded to our gate. At the gate we had a long discussion on our mistakes and the importance of the Stabilized Approach Criteria as it is emphasized in [Operations Manual] and [Flight Manual]. We agreed that a go-around would [have] been warranted.Be extra aware of complacency especially during nice weather. Always keep Stabilized Approach Criteria in mind; [be] ready to Go Around if it's not [met].,
1765465,humanfactors,It was a configuration 2 takeoff out of ZZZ and I was the PF. After passing 1;000 feet AFE; I selected climb power and the FO verified climb power. After accelerating through 'Flap' speed I called for 'Flaps 1;' the FO selected flaps 1 and called 'Flaps 1.' After the flaps were at 1 and as the airspeed was accelerating to '[Clean]' speed; I engaged auto pilot 1 and stated 'Autopilot 1.' While confirming autopilot 1 engagement on the FMA; I heard the FO say 'flaps up' while disarming the spoilers. I immediately stated 'Negative; Negative!' and reset the flap lever back to Flaps 1. After accelerating through '[Clean]' speed the flaps were retracted.I feel that saying 'Autopilot 1 or 2' can be confused with a flap configuration change. I have also noticed basic mistakes occurring with pilots returning from leave. It seems to happen a short time after their return to the line when comfort levels are starting to return.I feel that the PF should select autopilot on and use the callout 'Autopilot IS on.',
1765503,humanfactors,I experienced symptoms similar to what I normally associate with a common cold or seasonal allergies while serving as a crew member on a flight; the same conditions that are normally remedied with over the counter medications. It never crossed my mind at the time that it could be COVID; until after I got home.Since COVID symptoms vary from those of a common cold; a flu; or a total lack of symptoms altogether; non-medical personnel cannot be expected to self-diagnose. It would behoove the company to pre-screen crews prior to flight to avoid the trouble and cost incurred in situations like this. Until this is in place; and in my situation; I will call out sick rather than going to work and possibly risking the health and safety of our customers and co-workers.,
1765512,humanfactors,Mother in row XX was extremely non complaint with her child wearing a face mask beginning during boarding. I asked her age; she told me 3 years old; so I told her the policy. She immediately became rude and said how 'every state is different' etc.; so I reiterated our mask policy and how she signed and agreed when checking in. She said she will not force her child to wear a mask and I asked that she help us as a crew to engage with her child and let her know the rules. She proceeded to argue and say she won't force her child to do anything she doesn't want to do and let her child walk all over her. FA A then tried to discuss with the mother as I stood there. We kept reiterating our policy and that we are just doing our jobs. She proceeded to raise her voice; become hostile and rude to us-- but put a face shield on her child. FA A explained the face shield rules which only upset the mother more; but we were just doing our job. FA A informed the Captain before takeoff of the situation and we asked for a Supervisor to meet the plane to explain the rules to the mother as she continued to argue with us. The mother did not enforce or comply for her child the entire time. Supervisor met the plane and took over from there.,
1765550,humanfactors,I was instructing my student arriving to OUN as instructed by Tower; and I saw traffic 300 feet below on a conflicting course. I corrected to the right to deconflict and fly in front of them as Tower called a traffic alert for me. I called back 'looking; negative contact' and Tower called Aircraft Y with a traffic alert twice with no answer. By that time; I had them in sight and called no factor as they passed off my left wingtip by 1/4 to 1/2 of a mile. The other plane's instructor was doing a stage check for a private pilot; and said he had me in sight the entire time; but was a 'bystander' in letting the traffic conflict. He didn't say anything until the traffic alert on his GPS noted the conflict; his student said; 'oh; should we turn away from that;' and then they did. Additionally; the student pilot flying with the stage check instructor changed from Tower to the local CTAF; 123.3; about 2 miles from the airport and at 500 feet AGL; which helped the confusion. I tried to reach Aircraft Y on that local traffic frequency twice but got no response. The instructor in that plane said that he heard me calling but didn't say anything as he was waiting for his student to reply.,
1765552,humanfactors,I was in Aircraft X following Aircraft Y along with Aircraft Z. All three aircraft were doing pattern work for at least 30 minutes prior to the incident. For the most part ATC was requiring full stop taxi backs.My plane; Aircraft X; was cleared to land number 2 after Aircraft Y; which was cleared to land number 1.I watched Aircraft Y turn a 1 mile base over the channel coming from the cement plant; which is the typical position for base to final for traffic at San Carlos; soon after receiving sequence and clearance to land. As Aircraft Y approached its turn to final; I saw Aircraft Z on an extended final on a direct collision course with Aircraft Y. Aircraft Y confirmed sequence #2 as opposed to #1 cleared to land and took evasive action.Aircraft Y performed evasive action; 45-60 degree bank turn climbing; and narrowly missed Aircraft Z. Aircraft Z did not change course or direction. ATC then amended the clearance for Aircraft Y to Number 2 for landing and amended my clearance for number 3 for landing. Both planes Aircraft Y and Z landed safely and parked. Somehow; ATC mixed up the sequence. I suspect most likely both Aircraft Y and Z were cleared to land and it was only that the pilot on Aircraft Y looked up the approach path and saw Aircraft Z; and took evasive action that a midair collision was averted.,
1765554,humanfactors,As we arrived on the FBO ramp in Aircraft X; we were directed to park in a corner directly in front of a propeller Aircraft Y. While were closing up our aircraft; the pilot of the Aircraft Y approached my SIC (second in command) and asked if there was enough room for home to fit between our airplane and an Aircraft Z. The SIC told him there was not enough room and that he should wait. The line personnel told him they'd move our airplane so he had enough room to depart. As the line personnel start connecting our plane to the tug; the Aircraft Y pilot loaded his passengers and started his engine. Immediately after starting; he began taxing between Aircraft X and Aircraft Z. While moving; Aircraft Y was being rocked by the winds on the ramp causing his wing to move up and down. As he approached our aircraft; he maneuvered to place one of his wings over our wing and the other over the nose of Aircraft Z. The line personnel gave the Aircraft Y pilot thumbs up and never attempted to give the signal to stop movement. As his wing crossed over ours; the two wings were within a foot of each other; especially due Aircraft Y's wing rocking. They got so close that one line guy actually tried to keep the Aircraft Y's wing from striking our wing with his hand. Aircraft Y made it past both our aircraft and Aircraft Z without making contact; however; it was in very close proximity.,
1765557,humanfactors,On date; flying for a news station while in a left orbit at 800 feet on the scene of an accident for approximately 10 minutes (no other aircraft in the area); I observed an EMS helicopter identified by Aircraft Y coming head on with me. I immediately descended and banked left due to already in the left orbit to avoid a head on collision. It appeared that the EMS helicopter didn't see me until I was about a 50 degree angle from them. I did notice that they did execute a left hand bank but this was after we had already passed each other. I was monitoring ZZZ Tower frequency and air to air at the time. Before the close call at no time did I hear the EMS helicopter make any radio calls pertaining to approaching the scene. Immediately after this; the EMS helicopter pilot told me to leave the area to which I stated to him negative and that he needed to make radio calls when he is in route to and approaching a scene (due to other aircraft (Law Enforcement; ENG; other EMS aircraft) possibly being in the area). During a further investigation I acquired information pertaining to the EMS helicopter Aircraft Y. The information shown at this time it was being operated by: Company 1 but owned by Company 2. I feel that better radio calls/communications would avoid future issues.,
1765564,humanfactors,Runway 01/19 was closed by a NOTAM for lawnmowing. I was conducting a training flight practicing landings on Runway 14. My student and I back-taxied Runway 14 for departure. My student made a departure radio call 'Skyhaven traffic Aircraft X departing Runway 14 Skyhaven traffic' The aircraft was lined up with centerline and the runway was clear of obstructions. My student applied full power and we started the takeoff roll. Approximately 4-500 feet or 2-3 centerline stripes into our takeoff roll and at an airspeed of 50 MPH I noticed a lawnmower about to cross the runway. The lawnmower now on the runway; I said out loud to my student 'abort takeoff; power idle; max braking'. My student performed an aborted takeoff and we were able to stop before reaching the lawnmower by roughly 700 feet. I then radioed to line service at the airport and informed them of the runway incursion incident. I believe this incident was caused by the lack of airport supervision of the lawn care company that is not familiar with airport operations. Neither lawnmower that was operating near the runways had any type of flag or amber flashing beacon so it was hard to see until the lawnmower was on the actual runway. I believe better Airport Manager supervision of the lawn care crew and/or airport operations training for the lawn care crew; and orange/white flags with amber beacons on the lawnmowers would increase the visibility all helping to prevent a future incident.,
1765571,humanfactors,Climbed out of S50 in Aircraft X; ATC requested we maintain visual obstacle clearance which we agreed; due to smoke visibility was low; passenger became nervous and turned the aircraft while we were being vectored; Requested ATC to vector us back to S50 for landing; ATC provided phone number to call TRACON after landing due to us turning while being vectored. Landed without incident; ATC marked matter as closed.,
1765575,humanfactors,While on landing roll out on Runway 4 at SSI; a light airplane flew directly over our aircraft making an approach to landing on Runway 16 at SSI. Most of the traffic was using Runway 4 at SSI; and it is unknown why this pilot chose to fly so close over our aircraft in order to make an approach and landing to Runway 16.,
1765585,humanfactors,During taxi; I noticed the engine running rough and backfire. I adjusted the mixture (had leaned for taxi) and the engine ran normal. Engine run-up was normal and magneto check; indicated within published tolerances. There were no issues during the traffic pattern flight; on landing; nor during taxi to parking.  Upon shut-down; a maintenance inspector from the FAA identified himself and asked if I knew the engine was backfiring during taxi and questioned why I took off. I replied with the same answer as above.,
1765625,humanfactors,At some point soon after leaving our cruise altitude; we were given a 'good rate of descent' request and we were still a good distance from the TOD (Top of Descent). As a result of this request; I (the Pilot Flying) selected V/S (Vertical Speed) and dialed in a descent rate of 2;500 fpm. Where were assigned an altitude lower than FL 270. During the descent and around FL 280; we received a 'descend via the TBARR ONE'. I re-cruised the FMC for FL 270 as we were a good distance from the restriction at BBRRO at FL 270; but I did not arm VNAV. I was watching as we were approaching FL 270 but it did not stop at FL 270 because I was still in V/S. We immediately told ATC and he told us to just make the next restriction on the STAR. I should have engaged VNAV and the Pilot Monitoring should have caught that I neglected to do so. ATC should limit giving a 'descend via' clearance when you are so close in altitude to an altitude restriction.,
1765643,humanfactors,Prior to this flight; the Captain said he hadn't flown since June; except for a training event at the training center. I had the previous month off; with the exception of a ZZZ2 turn; in which I flew one leg. The aircraft had a complicated description of the deferred number two engine cowl valve stuck open write up. Due to this write up; the number two bleed valve was placarded. Since this was the first ETOPS flight in many months for both the Captain and myself; I handled all the pre-flight duties while the Captain questioned ZZZ station maintenance about the write up. He did this on comm 2; which I had tuned on speaker; so I could try and stay in the loop. The Captain questioned station maintenance twice as to leaving the number two bleed off for flight; and then he instructed me as such. We departed and climbed normally to cruise flight. During the climb I was busy as PM; preparing all that is required for the ETOPS segment; and was having difficulty contacting ZZZ Radio on HF (bad HF day). We eventually re-established radio contact with ZZZ [TRACON] to ask for current HF frequencies; after trying all comm frequencies on the Jepp enroute Comm section. During this time; an ACARS message came across the printer concerning the bleed configuration. I was very busy; and tore it from the printer and handed it directly to the Captain.Once we established cruise flight and handled all the ETOPS requirements; I again reviewed the limitations section of the FM; the ACARS message; and the maintenance release. The maintenance release printed off the ACARS printer (at the gate) such that the four sections of it were not sequential. With two separate; but related write ups; this made reading the maintenance release difficult and confusing. Once I realized that we had configured the bleed system incorrectly; I immediately brought it to the Captain's attention. At first he was hesitant to reconfigure the system. When I showed him the limitation section and cross referenced it with the maintenance release; the logic of reconfiguring the system was clear; and we did so.We continued the flight uneventfully and de-briefed per SOP.,Upon preflight multiple maintenance placards for same system created some discussion. Communicated with Maintenance Control twice to confirm no special operations restrictions. Was assured by Maintenance Control there were none. We took off with pneumatics in ground configuration per MEL. Shortly thereafter in-flight FM investigation determined panel to be set up in normal configuration. We reset it appropriately and continued under normal operations for the remainder of the flight.
1765646,humanfactors,While passing through ZZZ Flight Operations; I encountered 3 pilots in the lounge. Not one was wearing a mask.,
1765647,humanfactors,Numerous passengers wore the mask incorrectly. Both flight attendants and Captain made multiple PAs detailing the importance of proper mask wearing. Gate Agent also made additional PAs prior to pushback. Throughout the flight; passengers would not comply with mandate. Notified Dispatch.,
1765651,humanfactors,At gate X in ZZZ; filed to ZZZ1 on the ZZZX Departure. The flight plan after the SID started at ZZZ.  We requested log-on from ZZZ2 for the departure clearance 30 minutes prior to push.  Flight plan (legs) verification accomplished per SOP.  First Departure clearance came about 20 minutes prior to push indicating a new clearance for the ZZZZZY; ZZZZZ [Intersection]; as filed.  Started to update flight plan to account for this.  While editing flight plan; another Departure Clearance came in for ZZZX; ZZZ [VOR]; ZZZZZ [Intersection]; AF.  Started editing flight plan again to account for reversion to original flight plan and SID.  Completed another flight plan verification from ZZZ.  Completed briefing. Standard push back and taxi for [Runway] XXR.  Completed before takeoff checklist; inclusive of the 'runway confirm.'  Both the FO and myself think we both saw the correct runway on the ND during the final check; as well as the departure brief.   On takeoff; very early after liftoff; switched to Departure Control.  Very early in climb; 'NAV' engaged; catching me off guard as it seemed like we were below 400 feet; commanding a hard right turn.  I instinctively followed the flight directors initially.  In the turn; still below thrust reduction altitude (1;000 feet); I realized from my briefing that the turn should have been to the left; not the hard right turn the flight directors were commanding.  I started to correct back to the left.  I did not see any traffic in our immediate vicinity on TCAS. ATC then assigned us a heading of 350.  As we were in the turn to Heading 350 ATC mentioned that we were supposed to turn left. I believe were around a northerly heading when we hit 1;000 feet; our thrust reduction altitude.  We apologized to ATC and inquired if there was a traffic conflict; which he replied 'no.'  He handed us off.  About 60-90 minutes into the flight we were notified over CPDLC of a possible pilot deviation and to call TRACON.  I called TRACON and the Supervisor was very cordial.  He explained what they had seen; and we also told him what had happened on our end.  He told me they had been seeing this event a fair amount lately.  Coincidentally; on the same aircraft yesterday for the outbound flight to ZZZ; we had to have maintenance reset the FMC's on the ground in ZZZ1 because both with; and without; a Flight plan in the FMC; as soon as the flight directors would be turned on the lateral 'NAV' mode would engage and command a hard right turn.  We tried resetting everything; inclusive of the ADIRS; swapping the nav data base; and the same thing kept happening.  After maintenance reset the FMC's problem went away.  Caught/detected by myself (PF) below thrust reduction altitude of 1;000 feet.  Correction applied.First flight and operation into a busy complicated airport in over 6.5 months due to the COVID situation.  Numerous cockpit distractions during cockpit setup.  Several ATC digital clearances within a short period of time.  External stresses caused by current state of affairs currently going on within our country and our company.  Potential aircraft navigation technical issue; however; I cannot rule out pilot error.  Possible pilot error scenarios would be; departure procedure in the FMC jarred/messed up by the second CPDLC clearance route uplink; and subsequently not caught during second flight plan verification.  Potentially wrong runway set in FMC during cockpit setup. The FO and I don't believe it is the incorrect runway scenario because we did the Flight Plan verification; briefing; and final runway confirmation approaching the runway threshold as per SOP; and we believe we saw the digital representation of the runway on the ND.  But I have to admit this is a possibility.  At all times all SOPs were adhered to the best of our knowledge.,It was a busy morning out of ZZZ. Our flight plan called for the ZZZX Departure. The automatic upload for the flight plan wasn't working so my Captain was manually loading the flight plan. We received our new clearance indicating the ZZZZZY; ZZZZZ [Intersection]; AF. We then fixed the computer and did a flight plan verification. Then we received another clearance; ZZZX; ZZZ [VOR]; ZZZZZ [Intersection]; AF. We fixed it in the box; did another verification.   After takeoff; it seemed very early the airplane went into nav mode; with a right turn. Before I could say anything my Captain was correcting the turn. And before that ATC told us to turn left to 350. He then mentioned we were supposed to turn left on the ZZZX not right. We apologized and continued without incidence. Cause - Second flight on over 7 months; due to COVID. A bunch of cockpit distractions; followed by multiple different clearances; and airplane malfunctions with automatic uploads. Bottom line SOPs were followed to best of our knowledge. Verify; verify; verify.
1765666,humanfactors,From the ZZZZZX arrival approach gave us a clearance direct to ZZZZZ on the ILS XXL approach. The PM selected the ZZZZZ fix from the DIR FMS page and asked if I agree; I visually verified that direct ZZZZZ was selected and replied I agree and to execute the change. The PM then stated we need to make the 176 course big; and I agreed. After the change was made I verified on PFD1 that the aircraft was in white needles with NAV captured and the fix was ZZZZZ. A few moments later approach asked us if we were going direct to ZZZZZ; and again I verified on PFD1 that the aircraft was in white needles; navigating to the fix ZZZZZ. The PM confirmed that we were direct ZZZZZ. Approach then gave us a HDG to the right of our flight path to fly. I dialed in the requested heading (I think it was 125) and selected HDG on the FCP and verified on the PFD1 that the aircraft was now in HDG mode. Trying to determine what had happened and why we need a course correction I noted the flight path on PFD2 that showed we had been tracking the last heading as an intercept for the extended LOC course outside of ZZZZZ. A brief discussion of what had happened with the PM was conducted and we both agreed that we should not have entered the course; which tells the FMS that you want this heading to intercept; and that it should have been left as the course direct to ZZZZZ as this was the clearance. The approach was conducted without further incident.This was my first flight as Captain after almost X years. I had just completed IOE the previous week; which had multiple interruptions including being taken off line because my IOE Check Airmen had been exposed to COVID. I flew one turn as an FO the previous day; and this flight. I believe my concern to be open to correction caused my response to want to agree with the PM; and this was a common error I had made during training as well; not making the inbound course 'BIG' to have the FMS adjust the flight profile for an intercept as opposed to flying to a specific course. Just because I had made this error before; does not mean that I will make it again; I should have stated out loud why I did not initially ask to make the course big; because I heard the clearance as direct to the fix; not intercept; which we were primed for; due to our position in the flight. Additionally when ATC questioned if we were going direct to ZZZZZ; I check PFD1 to read the status of our navigation; and seeing ZZZZZ as the fix; and NAV captured and in white; believed this could only be the case. In all my time flying this type aircraft; I don't know if I have ever been aware that this shows when intercepting the course; as you would usually see HDG mode to capture. Additionally; the slight difference in the flight path was not great as displayed on PFD2 in the map. This will definitely change the way I verify the mode the aircraft is in; to include tracing the flight path on PFD2.,We were on descent via ZZZZZX Arrival.  We were cleared Direct ZZZZZ before the last fix of ZZZZZX Arrival on the Visual back it up with (ILS) for Runway XXL.  I was PM and selected ZZZZZ and placed it in Magenta line select.  It was my fault for doing the procedure as if we are sequencing for the approach.  So; I select making the course big on the right line select side.  I did asked PF to confirm before executing the FMS.  That ended up extending the centerline and the aircraft continued to fly it current heading tracking toward the extended centerline.  Roughly; after 30 seconds Approach Control came on and asked if we are direct ZZZZZ.  I verified the FMA as well as on the left side of the compass rose on the PFD.  It [was] displaying ZZZZZ and in white FMS letter.  So; I responded that we are going direct to ZZZZZ.  Approach after that gave us a heading of 125 to have the aircraft position heading toward ZZZZZ.  After that both PF and I talked over to see what went wrong during the execution.  We both came to an agreement that it was due to my mistakes for making the intercept course big.  After we heard toward; ZZZZZ Approach cleared us to join the LOC for XXL and we called for the field in sight.  We were cleared for the visual for XXL.  Everything and aircraft landed safely without any other issue. My suggestion is to be more vigilant and [have] more situational awareness.  Especially; if you don't fly often.  As well as making sure understanding what you are selecting and understand clearance fully.
1765673,humanfactors,Departure clearance is not received until taxi out; close to departure end of runway. We were flight planned for one SID but given another SID when I received the clearance on taxi out. I remember looking at the SID; which has approximately 6 different SIDS on one page and did not realize the assigned SID was not on the SID page; but depicted on the runway page. Shortly after the clearance was received; there was also a distraction regarding the aircraft. I cannot remember; but it might have been a transient ECAM; this aircraft had several when we left ZZZ. I performed the takeoff and realized then that we did not have the assigned departure. The CA also did not catch the change in SID; and we queried ATC for a verbal description of the departure.I have not flown much in the past 7 months and normally avoid Country X. Due to the language barrier; previous aircraft malfunctions; assigned SID not on SID page and another distraction I cannot specifically remember; I failed to change the SID in the FMS. This is just being reported now because there was not time between this flight and the next leg due to interview to renew customs clearance; being selected for random security check; the need to obtain food prior to flight. The next leg involved an air divert and was more on my mind than this. All published SIDs on one page would greatly enhance situational awareness. Although we were not rushed; there are many distractions and my normal cross check procedures were not in place.,On initial climb I quizzed the Controller as to our first point on the SID and realized we were not flying what we were cleared. He then told us to climb to 6;000 then direct ZZZZZ. We did as cleared. He then questioned us as to which SID we had been cleared and I told him we believed it was the RNAV and apologized for the confusion. The rest of the departure was uneventful.You don't get a clearance until you request taxi at which point you're told to contact Tower. Tower gives you taxi and ATC clearance. Would have been nice to get clearance at the gate. Controller had a thick accent and we made the assumption we understood which departure we'd been cleared but were in fact mistaken.Double check your clearance before you depart even if you think you have it correct. I had a suspicion; but didn't quiz anyone till we were airborne.
1765676,humanfactors,I was the pilot flying.  I had never been to ZZZ.  Captain was pilot monitoring.  During descent; ZZZ Approach advised that the tower would be closing soon and to advise ZZZ in sight for a visual to XX.  We had reviewed all applicable Jeppesen pages including Tower closed procedures.  ZZZ confused us initially with the statement Tower would be closing soon; as it was a little after XA00L [local time]; so we didn't know if that meant we would be getting in before they officially closed.  We got the field in sight and Approach cleared us for the visual and said to contact them on the ground to close our flight plan.  Focusing on flying; I don't remember them saying to switch to CTAF or XYZ.X for advisories; but I knew that was the plan and didn't see that when the Captain switched frequencies and began making call outs that he had switched to UNICOM instead of CTAF.  While I haven't done a lot of flying into airports with a closed Tower; when I have; it wasn't uncommon for transmissions in the blind to go unanswered so it didn't concern me when no one responded to our calls.  I followed the guidance to align with [Runway] XX and started descent on glide path.  It was right around 1;000 when I called stable that I noticed yellow flashing lights in the center of the touchdown zone.  I mentioned to the Captain and said I thought there might be a vehicle on the runway.  We continued and just after he called out the 500 foot call I noticed the light moving down the runway and then could make out brake lights illuminate on the vehicle.  I called out I was going around for a vehicle on the runway and the Captain acknowledged.  I executed the go-around and we went back to approach frequency and advised them what had happened.  He cleared us for another visual and we again made all the appropriate calls; although on the wrong frequency; and landed uneventfully.Although it was clear in the company pages; we had some initial confusion as to exactly when the Tower would close.  NOTAM had said XA00L; but it was after that; approximately XA05L when approach said Tower would be closing shortly.  We were only 5 minutes out so I think we both had some impression that Tower may still be open when we landed.  On the Jeppesen pages UNICOM is listed right next to Tower/CTAF and I think as things were happening quickly when Tower cleared us and we realized Tower was now closed we were configuring and I believe the Captain just looked and grabbed the wrong frequency.A more thorough discussion between both pilots to make sure we are both seeing the same information and are on the same page as to what the exact procedures we will follow in unusual operations such as a closed Tower.,Flying with ZZZ Approach vectoring for final to Runway XX when Approach warned of the Tower closing. First Officer flying and proceeded to the outer marker and called the field in sight. ZZZ Approach advised to switch frequency; but to call back and cancel IFR after we land. I looked at the airport diagram and saw UNICOM and used that frequency to announce our position. After we were fully configured and on short final we saw a vehicle on the runway. We continued until about 300 feet then did a go-around called ZZZ Approach to advise of our situation. He offered vectors; but we had the field in sight went back to UNICOM and landed canceled IFR clearance and taxied to the gate. First day back flying after taking extended time off. Leg 3 at night and not expecting the Tower closure. After reading the FOM the next day I realized CTAF is the correct frequency to use. Also looked at 10-9 pages and found the note about Tower closure procedures. Having been to an uncontrolled airport once in my career and the First Officer running the radio I was unaware of the procedures. Why would UNICOM frequency be listed?
1765719,humanfactors,Passenger neglected to comply with airline's mask policy; resulting in passenger being removed from the aircraft. The aircraft was still at the gate when this event took place and after the passenger was removed; the flight departed to its destination without further incident.Forward FA asked me (CA) to speak with non-complying passenger about our mask-policy. After speaking with the passenger; the passenger complied and agreed to properly wear the mask. After a few minutes; the FA complained again that the passenger was not complying with the policy and that the passenger was getting aggressive towards the FA. The station manager was involved in this incident and a decision was determined to remove the passenger from the flight.,
1765741,humanfactors,During the takeoff run off of XXL at ZZZ I had my hands near the flight controls should the situation require a quick transfer of controls. This is something I do regularly during takeoff and landing. Just after making the 60 knots call the Captain; who is the PF (Pilot Flying); said something to me. I glanced over in his direction and noticed he was looking directly at me and not the runway. He then said something to the effect of 'what are you doing get your hands off the controls'. During this exchange the aircraft deviated about 10 to 15 ft. to the left of centerline of runway XXL. The captain had to make an abrupt correction to the right causing the aircraft to swerve. I asked both flight attendants if they felt the aircraft swerve on takeoff to which both said that they did feel the aircraft swerve on takeoff. I suggest an emphasis on crew coordination as well as the importance of appropriate conversations during critical phases of flight.,
1765758,humanfactors,ATC asked us to maintain 190 [knots] to ZZZZZ; I realized that might be a little tight; but I thought it would work if configured a little early.  I was referencing the radar altimeter throughout and as the speed was not coming off as I would have liked I believed it to be manageable. I thought I had an additional 300-400 feet to configure to flaps 30 for landing; when I heard the 1;000 foot call. I [immediately] executed a go-around for being unstable.Cause -  1) Length of time between flights. 2) Long day.  3) High rate of speed to FAF.Knowing how little I have been working; I should have been a little more aggressive in my SA (Situational Awareness) and planning.,
1765801,humanfactors,Gate return.  Pushed off the gate; started the engines when we got a call from the back that we needed to return to the gate because of an irate passenger.  As we were coordinating the gate return received a second call that we needed to return.  Shortly after that received a third call that we needed to return and at this point [contacted] Operations.  As we coordinated with Operations; Ramp and Ground for the return Flight Attendant X and the other flight attendants did an amazing job getting the situation under control.  By the time we got back to the gate Flight Attendant X said the situation was under control.  I checked with the flight attendants to make sure they were okay with the situation and they said they were.  Apparently we had 2 passengers sitting next to each other who got into an argument.  When Flight Attendant X went back to see what was happening one of the passengers started verbally abusing her.  She did an amazing job getting them calmed down; but while that was happening another passenger refused to wear his mask; and another Flight Attendant was dealing with that.  I can't say enough about how well Flight Attendant X and the others handled the situation.  In fact; as passengers were deplaning in ZZZ1 I overheard a number of passengers express what a good job they had done.  Many folks seem to have a short fuse; all the ugliness happening around the country; wearing masks...lots of grumpy people confined in a small aluminum tube.,
1765827,humanfactors,Climbing out of ZZZ en route to ZZZ1. We received an ACARS message from Dispatch. 'Ops Agent did not let us know until now. There is HAZMAT onboard in Bin A and it is 1 AED Lithium Battery 7 LBS'. We did not have HAZMAT paperwork on board for the battery. We acknowledged the message and asked Dispatch if they informed ZZZ1. They said they were informing them at this time. We continued to ZZZ1; with no further issues.,OPS called after flight was airborne to let me know HAZMAT was on board in Bin A. One AED lithium battery weighing 7lbs. They stated there was a breakdown in communication. I then let the crew know of the HAZMAT details and also let ZZZ1 OPS know for the arrival. Remark on the load sheet for the Captain notifying them of the HAZMAT is not there because I did not know of the HAZMAT prior to departure. [Suggest] better communication between Ground OPS/Flight OPS.
1765874,humanfactors,I was flying the ZZZZZ 2 XXR transition arrival into ZZZ with autopilot on and LNAV/VNAV PATH active. All altitudes and speeds were cross checked with the approach plate. ATC vectored us off the arrival and descended us from 9;000 to 8;000. ATC asked and we reported field in sight. We were then cleared direct to ZZZZZ (final approach fix for ILS) and the visual to XXR. I then had FO (First Officer) select 7;000 for final approach fix crossing per the approach plate. Just about the time I leveled at 7;000; and approximately 10 miles south of ZZZZZ; ATC issued a low altitude alert. We were still visual conditions and had not received an aircraft EGPWS terrain alert. At no time did I feel we were in an unsafe aircraft state. I then realized my error that I had departed 8;000 too soon. By descending to 7;000 when I did; I departed the lower limit of the Class B airspace for my location. We continued the approach and landed uneventfully.,
