,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1537111,atcequipment/navfacility/buildings,This is to report a problem with the Hammond (HMU) VOR. This NAVAID (HMU) has been out of service for nearly 10 years; and will more than likely never be repaired. The New Orleans sectional chart depicts this VOR with a compass rose and the VOR frequency plus identifier. I have been asked by several pilots not based locally and they all feel that this is confusing since the VOR does not work. If there is no intention to return the VOR to service; I feel that the compass rose and VOR frequency information should be removed from the chart.,
1537641,atcequipment/navfacility/buildings,I was the radar controller at the Parkersburg; Pike; and Columbus Lo sectors combined. I took the position with an aircraft in the middle of Pike sector that was not in contact with ATC. He was originally in contact with Area 2; and then his electronics failed. They tracked and handed off a primary to us. The aircraft was landing at DLZ; in Columbus approaches' airspace. We did not know what altitude he was at; and we coordinated with CMH and area 5 to let them know to protect. After the incident; we found out that a supervisor in Area 2 attempted to contact flight service to get the pilot's cell phone number and aircraft search and rescue information. The local flight service said they did not have this information because the flight plan was filed in another flight service region. The supervisor in area 6 tracked down the pilot's cell phone number by looking up the aircraft registry and calling the company; who gave him the cell number. The supervisor was able to reach the pilot in the air; who told him he was at 3000 ft. The supervisor read the pilot the weather and he asked for vectors to an instrument approach. We realized we do not display the approach course/centerlines and were not allowed to vector this aircraft. The supervisor told the pilot he would call CMH approach and tell them to call the pilot immediately since they have the centerlines; etc. We tried to contact CMH on the landlines multiple times and they did not answer; a problem we've had a lot recently. The supervisor tried to call them on the phone and they didn't answer the first time. They finally answered and the supervisor gave them the information. The plane safely landed. The ZID local safety council tried to get a map of the centerlines for other airports; but it was turned down by management. In this situation; I can't imagine what it was like for the pilot to have someone tell him they had to hang up and expect a call from CMH approach. If we had the centerlines; I would have been able to immediately issue a vector to join the approach course; or even do an ASR (Airport Surveillance Radar) [approach]. We weren't sure exactly what equipment he did or didn't have working at the time. I've worked at approach controls where we had to remain current on ASR approaches. We should have a map of at least the contingency plan airports in our airspace. Another issue that we've been dealing with is the culture at CMH approach. I know there are SSRs (System Service Reviews) and it's being dealt with; but add another event that CMH hindered the safest possible result. Their issue with ZID should not come before the safety of all aircraft. I'm also a little confused about the flight service information. We had to jump through hoops to get the guy's information; and it seems like it should be easier. If flight service doesn't have access to each region's information; we should fix that. All in all; this turned out well but it could have ended badly. I'd like to see us be able to help aircraft without so many restrictions.,
1537951,atcequipment/navfacility/buildings,There is consistently poor; sometimes unreadable; communication reception below about 4;000 feet Northeast of CHS. The East Frequency for CHS is 119.3 and this problem is well known to the ATC; CHS TRACON; who have requested it to be addressed several times but to no avail. The west frequency 120.7 actually works better in this Northeast sector. This is not an isolated incident with just one or several aircraft but is nearly universal.It's an area of high density VFR and IFR traffic with multiple instrument approaches to several local airports and an arrival gate into CHS for air carrier and military traffic. Additionally; there is an active flight school and student practice area located in this sector. It covers airspace inside and adjacent to the CHS Class C and has a high potential for midair collisions. Arriving and departing IFR aircraft receiving clearances need to have clear radio reception during high workload phases of flight. VFR aircraft receiving flight following also need clear communication; as well. Please address ASAP!,
1539500,atcequipment/navfacility/buildings,Aircraft X was climbing to FL230. Aircraft Y was descending to cross OSOGY at FL240. We observed Aircraft Z's mode C climbing through FL238 converging with Aircraft Y. The R-side immediately advised him to stop his climb and descend to FL230. There was no response; therefore he proceeded to tell Aircraft Y to stop his descent and climb to FL260.We then saw Aircraft X climbing to FL242 so we turned Aircraft Y 20 degrees left. When we finally got a hold of Aircraft X; the pilot advised that they had been level at FL230 the whole time. We still turned him to a 360 heading because mode C was showing FL240.  Later the mode C changed to FL230.  We asked him his altimeter; and he responded 29.92. We asked Aircraft Y if he saw anything on TCAS; and he responded that he saw someone 1;900 feet below him. At that point the conflict was resolved but we don't know what caused the discrepancy on the mode C.I believe that when the pilot called in he said that his mode C was set to something that was not the normal setting. I don't know the terminology but he told the operations manager that it may have something to do with that; but he was not sure.I would like the radar sort box to be looked at in case there was a discrepancy. I would also like to investigate further so that this does not happen again. It would be good to talk to the pilots of both aircraft to understand what they were seeing in the flight deck.,Center assigned us a climb to FL230. I put 23;000 in the ASEL and pointed and said '230 set'. My partner (another Captain and SIC for the flight) pointed and said '230 seen'. We climbed then leveled at FL230. About a minute later ATC came on and in an urgent voice directed an Aircraft Y flight to 'CLIMB NOW'. (He was at 24;000). We looked at each other and said that doesn't sound good but then ATC directed us (Aircraft Z) to descend immediately. He didn't say an altitude to go to so I was a little apprehensive but started a decent. ATC then directed us to turn 30 degrees or so. At this point the controllers voice was shakey and he was very stressed.He then asked us what altitude did we hear when assigned 230? We said 230 and that's what we climbed to. He then asked the Aircraft Y if we caused a TCAS TA or RA? Aircraft Y said no and also said his TCAS looked like we were well below him; like 1;900 feet at that point. The problem was the controllers equipment showed us at 24;000. Again we were at 23;000. The controller at one point asked us what altimeters we set to are. All 3 were correctly set at 29.92. When we were deconflicted my partner started to look at the tune page. We noticed the TCAS/transponder was set to 'ALT OFF'. Somehow this registered us at 24;000. I have no idea why and as I said we were at 23;000. I think maybe atc's equipment defaulted to this when there was a possible conflict and since we were in 'ALT OFF' mode.My partner is new to the plane and a PIC. We as PIC's don't spend a lot of time at all in the right seat and when we do I can see how this might happen. The right seat flow for the TCAS/transponder is: On the ground; ALT ON. When approaching the runway it's 'TA/RA'. There is no checklist item addressing this. I think what he did was hit 'ALT OFF' when we taxiid out (mistakenly going past 'ALT ON') then forgot to switch as per the flow to 'TA/RA'. I myself have forgotten in the past to switch from ALT ON only noticing it was set to this after a flight.The controller came on after things were settled and gave me a number to call due to a possible 'Pilot Deviation'. I called the number on text and talk and had a conversation with the controller. Again I reinterated that we were at 23;000 and explained what I think what happened with the TCAS/transponder setting. He said it did seem to sound like we were in fact at 23;000 after talking to the [Company] pilot. He did take my name and number; address and pilot license number. He was cordial but it sounds like they will definitely look into it.As a side note I would welcome a download of the data as it would show that we were at 23;000 and that's what was set in the ASEL. Also the CVR would show that we both confirmed this as per sop.I think the TCAS/transponder settings should be a before takeoff checklist item and not just a flow. If 'ALT OFF' can cause an erroneous altitude if ATC equipment sees a potential conflict this type of thing can happen. All it needs to say is something like 'transponder set' or something to that effect.
1539806,atcequipment/navfacility/buildings,I had just received a briefing and taken the sector. As soon as I said I had the sector; several tasks needed to be completed that were behind because of the briefing. Mainly changing aircraft to the appropriate next frequency. I ended up switching Aircraft X to the next sector frequency without a handoff and ultimately violating their airspace. I had a handoff side at the time. Aircraft X was direct to a fix and during the briefing; the aircraft was in handoff status at 31000 feet behind another Aircraft X at 29;000 feet. Aircraft X requested a descent to 29;000 feet and the person I was relieving stopped the flash and descended Aircraft X to 29;000 feet. I was watching the aircraft's speed since they would now be at the same altitude as Aircraft X in front of them and they had about a 10 knot overtake; but 10 miles longitudinal separation so not much of a concern. Shortly thereafter; the person I was relieving slewed over an area in the south part of the sector where the next sector had radar contact on a group of aircraft that needed to be switched and he said 'all of these aircraft can be shipped'. I think in my mind I included Aircraft X in that group and didn't pay close enough attention to the data block. I did a scan and remember making sure the speed was ok with Aircraft X in front of them and at 29;000 feet their speed ended up being about the same so I switched Aircraft X apparently without a handoff. If I'm not mistaking; I shipped the aircraft while he was still in our airspace and it would have been helpful if the next Center sector would have called us and told us they were talking to Aircraft X and we needed to flash them to us. I'm not certain that was the case and if it was; they may have not had time to make that call before an airspace violation would have happened anyway. This was a mistake on my part for not scanning close enough for the details of the aircraft's status. There were maybe a few outside contributors that could have helped avoid this situation. Handoff controllers are also responsible to hand off aircraft and if the person I was relieving that took back the flash on Aircraft X then descended them would have flashed them to the next sector again after the descent clearance; it wouldn't have happened. On my part; a better scan of the data block and being careful not to assume anything. In this case I believe I assumed this aircraft was flashed on again and in the group of aircraft the controller being relieved said could be shipped without really paying attention to the data block. The other issue that I have noticed is since the data block justification was last changed with the updates that included portal fences; I've found myself shipping aircraft without a handoff more frequently because of the appearance of the data block. Fortunately in other cases the mistake was caught before an airspace violation occurred. I was speaking with a veteran controller who has years of experience and he was saying since they changed the data blocks; he does this about once a week compared to about once every [few] months that he used to do it. Something about the appearance of the data blocks now makes the 'R' indicator less obvious when you're busy.,
1539836,atcequipment/navfacility/buildings,While Aircraft Number 2 was on takeoff roll from Runway 36 and nearing the intersection of Runway 10L; Aircraft Number 1 was back taxiing on Runway 10L. [Runway] 36 was the primary runway in use and Ground had control of Runways 10L/R. No coordination to cross Runway 36 had taken place. The speed of the taxiing aircraft indicated it did not intend to hold short of Runway 36. Ground instructed the taxiing aircraft to stop. The speed of the departing aircraft would not have allowed it to abort. Aircraft Number 2 became airborne just prior to the intersection of 10L and; about the same time; Aircraft Number 1 stopped but I am unsure whether the aircraft crossed the hold short point.The placement of the Control Tower makes it difficult to tell where hold short markings are and to recognize when potential runway incursions may be imminent. Using Runway 36 as a primary runway is a less common configuration and increases the potential for controller and pilot error. Training to increase pilot awareness during unusual air traffic operations may be beneficial.,
1542736,atcequipment/navfacility/buildings,Consistently while flying down V23 at 5;000 feet (MEA) between BTG and EUG VOR's there is no navigation signal received from the EUG VORTAC at the charted VOR change over point (44 nm from BTG/57 nm from EUG). The DME and IDENT features are present; however no navigation signal. Navigation signal is received 3-10 nm south of the changeover point (generally around 7 nm south depending on Weather conditions). Observed NAV flags on both navigation instruments once I changed from BTG (116.60) to EUG (112.90) at the charted change over point. There is insufficient signal coverage from EUG VORTAC at the MEA at the charted change over point. I double-checked frequencies; checked the IDENT feature (which was present); reverted to BTG VOR frequency and cross-referenced my position with GPS to navigate the airway. Contacted ATC and reported the issue; providing details about the signal coverage from both the EUG and BTG VORs (when signal was received from EUG; and lost from BTG). Recommend a flight check to fly the airway at the MEA to verify this issue. Also; recommend a change to the position of the changeover point on the IFR low altitude chart to 51 nm from BTG/50 nm from EUG.,
1543186,atcequipment/navfacility/buildings,Aircraft X checked on in level flight deviating for weather at FL340. Issued further deviation and gave a descent to cross OBEYS or 10 North of HURDE at FL240. Aircraft Y was in level flight direct to SAV at FL370. Shortly after the descent clearance was issued; conflict alert went off showing Aircraft X climbing out of FL344 head on with Aircraft Y. I questioned Aircraft X on his altitude and descent clearance I had given him. He said that they were out of FL307 descending to FL240 but that we may show him out of FL283. I was slightly confused as to why he would say we would show him out of something differently. Over the past few weeks we have had several ADS-B issues with aircraft showing on ERAM climbing or descending due to RA's without any actual issue or event. Neither aircraft had RA's and Aircraft Y never said anything about the erroneous altitude error.I think we need to look into what's going on with ERAM and ADS-B or these several aircraft instances. It really scared me to see him climbing; especially since he had just entered some moderate precipitation. At first I was concerned of turbulence but after pilot report it looked like a data error. These events have really startled a few controllers here especially with RA's happening.,
1544536,atcequipment/navfacility/buildings,On arrival and approach to (Mumbai) VABB VOR Runway 27 at approximately 3.5 DME and 1;320 feet; which coincides with point [40VO2] and on autopilot flying a VOR/VNAV the autopilot abruptly banked hard right and started to pull us off the VOR final approach course (VFR conditions). The Captain disconnected autopilot and rejoined the final approach course with no issues. This has happened to another crew albeit at 6 miles out. This is a concern as it seems repetitive in nature and there is terrain to the east. Luckily; it was VFR for our arrival with no other concerns. Would be interested to know the possible cause of this break off while on autopilot on apparently multiple occasions on different flights so pre-emptive measure can be taken to alleviate or possibly prevent this issue on ensuing approaches in the future. We were aware of its possibility occurring and as such took corrective actions and were prepared when it did materialize and occur.,
1544557,atcequipment/navfacility/buildings,RNAV (GNSS) Y Runway 28 into SBGL. Day VFR. PAPIs on left and right side gave two different indications. PAPI on the left showed the aircraft extremely low. PAPI on the right side showed the aircraft high. From all visual clues; PAPI on the right appeared to read correctly.,
1545467,atcequipment/navfacility/buildings,While working east radar position with adverse weather in the entire area; I had a very difficult time communicating with Aircraft X and Aircraft Y. Aircraft X was a VFR arrival into a satellite airport. I issued adverse weather to the aircraft and attempted to vector the aircraft around the weather safely but could not maintain communications with this aircraft. Aircraft X turned around and headed back to the east and I immediately advised the adjacent TRACON of the situation and asked if they were in contact with Aircraft X. This aircraft decided to land at an airport and returned to the other TRACON frequency on its own due to not being able to talk to me. Moments later I had a communication problem with Aircraft Y. Both of these aircraft were operating in locations where there was heavy precipitation and terrain obstructions. The radios here have been a problem for quite some time. This is a daily issue that needs to be resolved immediately before an incident occurs. The radio situation at this facility creates extra workload; unwanted frequency congestion; confusion; and a downright dangerous environment. I suggest to get these radio issues resolved as soon as possible.,
1545490,atcequipment/navfacility/buildings,This is a FREQUENCY issue. This is a SAFETY HAZARD. This issue has been known by management for approximately 2 months. I am the CPC (Certified Professional Controller) that identified the issue originally. 124.9 is Downey Radar frequency.The issue is that Downey Radar hears what appears to be a stuck microphone; inhibiting Downey Radar from hearing any aircraft communications. This happens at random times with random CPCs. If you let the 'stuck microphone' persist for several seconds; then 'key up' on top of the stuck microphone; then un-key....the issue is now fixed/gone.Aircraft on frequency are unaware of the issue; multiple aircraft over many sessions are queried. Aircraft do not hear the 'stuck microphone'. This is only a reception issue on the controller's side of the communication loop.This is a daily event. [On this day]; prior to me writing this ASRS report it happened to me 4 separate times in one Downey Radar session.Management keeps track of these events on a paper log; although I just became aware of this procedure the other day. I believe it is not widely known that these reports are being requested to be logged by most CPCs. While I was relaying todays reported times of the events to the FLM (Front Line Manager); another ATC Specialist asked me what was happening; I explained. The controller responded with that happens all the time to me; and that they just thought it a VFR aircraft that was jamming the frequency.This is a known issue. This is a High Density Airport; and we are using a frequency for the separation of aircraft from terrain and other aircraft; that is not working correctly. Maintenance wants a longer term data log; to narrow the issue; since it is not an obvious fix to them.We operate supposedly in a safety culture; yet we have the knowledge that this is a safety issue; AND CHOOSE to continue using this UNSAFE frequency.,
1549090,atcequipment/navfacility/buildings,I was working Non-radar Approach Control from the Tower at the time of the event. The Local Controller failed to brief the relieving controller about VFR traffic north of the airport. The VFR traffic was conducting east to west lines around 6;000 to 6;300 feet approximately 5 miles north. Meanwhile; Aircraft X; an IFR departure just checked on with me. Aircraft X was conducting a right hand turn in conjunction with a SID (Standard Instrument Departure). While the aircraft was in the turn the pilot told me he had traffic one mile in front of him. I replied; with something along the lines of 'there is not any reported traffic in the northern part of the Helena valley.' The pilot came back with; 'we got him in sight he is at 6;300 feet.' The pilot did not report a response to TCAS RA (resolution Advisory). The pilot of the VFR aircraft did a poor job of monitoring Local Control frequency and keeping situational awareness. The VFR pilot also did a poor job of updating ATC on his intentions. This VFR aircraft had been conducting operations all morning. The Local Controller should have known he was out there. If the relieving Local Controller and myself had known about the traffic; adequate control instructions and traffic advisories would have been issued.This facility really needs radar coverage or some type of surveillance. We as controllers are highly restricted in terms of accurate and efficient services we can provide. Also; the trainee who was working Local and failed to brief the traffic is known for being lazy; having a 'I don't care' attitude; and struggling throughout training. If we had radar; a potential close call like this one would have never happened.,
1550903,atcequipment/navfacility/buildings,Tracking inbound level at 4500 ft on the VHHH 25L localizer; cleared for the ILS approach. The glide slope diamond filled in; and came down normally; from above; and the autopilot captured it at about 1/2 dot. The airplane began descent out of 4500 ft. Then the glide slope became erratic and we got an amber bar through the FMA pitch indication. FMA reverted to V/S. Captain reset the F/D switches and re-selected approach mode. We noticed that our altitude was low for our position; but above briefed MSA; and we were below the RNAV path indication; and slowed the rate of descent toward level-off. VHHH tower/approach then called and instructed us to climb back to 4500 ft; and to re-intercept glide path there.  We began climb and re-intercepted glide slope at approximately 4000 ft. Captain hand flew the last part of the approach; and I noticed and commented that the LOC was jumpy as well - erratic.We briefed the Glide Slope issue. We anticipated 'jumpy' glide slope; but not a false capture; so when it came down normally from above; our reaction was 'so far so good' instead of cross checking our actual position in relation to a normal glide path. In other words; we were expecting to see something odd; but it looked normal. It captured normally; it was stable until going off-line altogether.  This ILS should be fixed; or listed as unusable. A different carrier; we noticed; had requested the RNAV approach and we wondered why. We later concluded that that was 'local knowledge' and that the ILS was problematic enough to be avoided. The weather wasn't great; but on a dark and stormy night that ILS would be a real hazard.,
1552254,atcequipment/navfacility/buildings,Arrival into MMMX with thunderstorm and rain shower activity in the area; low visibility required ILS procedure to near minimums. On short final below 1000 feet First Officer's flight director commanded left turn away from Localizer course. Captain's flight director was providing opposite commands.  Approaching minimums Localizer guidance went away completely followed shortly by the glideslope guidance on both flight directors. Pilot Flying executed missed approach and return for second approach. We experienced identical anomalies on second approach but obtained visual runway references prior to losing Localizer and glideslope guidance. ILS NAV checked good on the ground and subsequent approach back into ZZZ confirmed ILS guidance worked normally on both Captain and First Officer's Flight Directors. This is a potential Safety risk that requires further investigation.,
1552527,atcequipment/navfacility/buildings,We were told at the beginning of the shift that we would lose our ASR-9 (Radar) for about 5-6 hours. It was a scheduled outage that tech-ops told us would have no effect on our traffic or operations; just that we would be feeding from the Francis Peak site. When the outage occurred; traffic at the time was slower. About 15 minutes into it; the first VFR arrival at SLC came in from about 6 miles to the southeast of the airport. They had to be manually handed off as their primary target was no longer tracked. I never saw him on radar; only visually; as he continued to get closer to the field. It only got worse from there.  An airliner was on arrival off the downwind. At about 6 miles out; he completely disappeared; tag and all; tracking for about 3 miles. He finally reacquired; but TRACON was very nervous as his initial track kept assuming he was headed toward the mountains until it all disappeared.20 minutes later; the traffic picked up with VFR transitions everywhere. 90% of the time these VFR's were nowhere to be seen on the radar and led to a very unsafe situation with helicopters. There were [also] subsequent landings on the east side of the airport. This was a very unsafe situation that the controllers did their best to keep everyone separated and safe. No one knew the rules for when the tags show ISR (Increased Separation Required); or how to clear aircraft into and out of the Bravo without being truly radar identified. Next time for such a scheduled outage; can we not do it during a busy time? Maybe [we can do it] overnight to avoid some of the pitfalls of a beautiful VFR day.,
1552534,atcequipment/navfacility/buildings,I was working the NAVAJO departure sector; which is the north departure sector at P50. NAVAJO has pre-arranged coordination airspace the with APACHE feeder sector. Aircraft X departed PHX on the ZEPER1 SID climbing to 8;000. I radar identified Aircraft X and climbed the aircraft to 9;000 observing there were aircraft in the EAGUL6 STAR arrival corridor descending to 10;000. When Aircraft X was approaching SPRKY; I observed a large gap between Aircraft Z (A320) and Aircraft Y (A321) in which with vectors I could continue Aircraft X's climb. After passing SPRKY I issued a heading of 030 to Aircraft X to allow them to be in a position to where I could keep the climb going with just a few more small vectors. I climbed Aircraft X to FL210 and subsequently turned them to a heading of 350 where it would fall 3 miles behind Aircraft Z but approximately 5 miles in front of Aircraft Y. After issuing the turn to heading 350; scanning for other traffic; and talking to another aircraft; I returned my scan to verify Aircraft X made the turn. I observed Aircraft X had made a turn to what I thought was approximately a 335 heading which was now putting Aircraft X too close to Aircraft Z. I needed Aircraft X on a heading of 350 so I told Aircraft X to turn 15 degrees right short vector for traffic (trying to get Aircraft X back on a 350 heading). It was my intention to keep Aircraft X on a 350 heading until they passed/diverged with Aircraft Z to which I could then turn Aircraft X to a heading of 300 to pass behind Aircraft Z (but well in front of Aircraft Y).In hindsight; I think what happened was that I think I observed a false return of Aircraft X on a 335 heading due to FUSION stitching and that Aircraft X was most likely on a 350 heading as assigned. When I assigned a 15 degree right turn to Aircraft X; they probably turned to a 005 heading which was less than 3 miles in front of Aircraft Y. Once I realized that Aircraft X was in a position and heading that was not intended; I turned Aircraft X to heading 300 attempting recovery and to get them to pass and diverge in front of Aircraft Y's flight path. Aircraft X delayed the turn after correctly reading back the heading and then confirmed the heading of 300. I told Aircraft X affirmative fly heading 300 immediately (in order to get the aircraft to turn in front of Aircraft Y). [I then] issued the A321 traffic to Aircraft X. Aircraft X reported the traffic in sight and I issued Aircraft X to maintain visual separation. They did not reply. I repeated the instruction for Aircraft X to maintain visual separation and Aircraft X replied 'Wilco; Aircraft X.' At this point; the aircraft were 3.5NM apart. I then informed the APACHE sector that Aircraft X was maintaining visual separation with Aircraft Z. APACHE sector replied that they turned their aircraft to a heading of 270 further turning the aircraft into the flight path of Aircraft X; however APACHE also reported that Aircraft Y was maintaining visual separation with Aircraft X. Neither aircraft reported responding to a TCAS RA and the aircraft passed approximately 1.5 miles apart.I believe that FUSION stitching gave me a bad radar return of Aircraft X on a heading of 335 which made me turn Aircraft X further right than a 350 heading. This caused Aircraft X to be on a course which would put Aircraft X and Aircraft Y less than 3 miles apart. As a result of the turn further right than 350; the heading of 300 to pass behind Aircraft Z but well in front of Aircraft Y was delayed causing Aircraft X to be in a position where Aircraft X and Aircraft Y were not going to be separated by 3 miles. I believe this issue will be resolved after year 2020 when aircraft are mandated to be equipped with ADS-B giving accurate 1-second position updated instead of a FUSION 'estimate' between radars returns.,
1554246,atcequipment/navfacility/buildings,I was working sector 91 which owns FL260 and above when combined with 65. I got a handoff from 42 the low sector on Aircraft X; a very slow climbing aircraft; [westbound] to SAN. I climbed Aircraft X to FL260.We have a problem with the LUCKI1 star; which goes from PHX to BZA on the way to SAN. It alerts all the time with the airspace in the YUMA range as the system thinks it gets too close to the military airspace. We have turned it in many times but are told over and over by management and airspace that there is nothing we can do about it. I saw the usual alert and as he was climbing to my lowest altitude (FL260) westbound did not think much of it. He was climbing very slowly; my intuition kicked in; and I quickly looked [up] the low sector and the alert that we are taught to ignore. Aircraft Y was around BZA at FL270 or so with clearance down to FL250 on the HYDRR1 arrival into PHX. When I saw this; I immediately stopped Aircraft X in sector 42's airspace at FL240 and coordinated with 42. If I had not looked and stopped him; his climb rate would have put both the aircraft at MOHAK intersection at FL250 at the same time. This made me upset because I have been telling management over and over about this and they just say 'there is nothing we can do.' I don't believe this is safe and this is a perfect example of what can go wrong if we keep ignoring this dangerous situation.Recommendation: I can't believe that there is really no way to stop this departure from alerting red on every departure and desensitizing everyone to the alert. Someone needs to take the lead on this and make it happen even if it means a change to the departure. If it means changing the parameters of the alert; it would still be safer than the way it is now. Not only are controllers being taught to ignore this false alert (sometimes) it is getting them to become less aware of all red alerts as there are so many of them.,
1556371,atcequipment/navfacility/buildings,Aircraft X was handed off to me from ZOA 42; with RNAV 29 in the 4th line. The aircraft was direct PLYAT the IAF for the approach and checked on with the weather and again requested it. Due to the odd angle; how deep into ZOA the aircraft was; as well as fact the scope was set up for the midshift; I used a nearby scope to zoom in to the area. I double checked the crossing restriction altitude as the MIA (Minimum IFR Altitude) lines in that area are somewhat confusing and issued a crossing restriction of 7;600 feet. (which is the MIA that PLYAT is in).Immediately south of that is a weird little carve out; that is attached to another MIA that runs up the eastern side of the sector. The small carve out has no MIA label on the video map. When I checked for the crossing restriction; I ran the route line and pulled up the MIA map on the adjacent scope; noting the highest MIA that I saw (7;600 feet.) which was subsequently issued.I did not realize until the MSAW alerted that the aircraft was going to violate the MIA. At the same time as this was happening; I was also sequencing aircraft at MFR and noticed some flashing in the ACV area. As this is an area that we routinely get false MSAW alerts in; I put it out my scan and focused on the other aircraft. I finally noticed the MSAW alert for Aircraft X when they were about 8;500 feet. and descending; however due to an incorrect transmitter selected; and then poor communications in that area; I was unable to issue a stop in time before the aircraft violated the MIA. By the time I issued the correct altitude the aircraft was already level at 7;600 feet.; and the next radar hit took them out of the MIA; due the timing and the few seconds the aircraft was in the incorrect MIA; I did not issue a low altitude alert. I would suggest that the MIAs in that area be redrawn as to make them less confusing; and/or at least label the small carve out that is attached to the other MIA. In addition more work needs to be done with that specific transmitter as it has been an issue for many years and aircraft that we should have good communication with is often times difficult.,
1557312,atcequipment/navfacility/buildings,I was working sector 10R and received sector system messages for Aircraft X that the AFN (ATS Facilities Notification) logon was rejected; FP (Flight Plan) not found (as well as a duplicate FP message; which I routinely see with aircraft proposals long before they are in our airspace). I expanded out and did not see a datablock anywhere near my airspace; and checked FPEA where I saw that there were 2 different proposed flight plans coming from RJJJ. Having frequently seen similar 'nuisance' messages with aircraft proposals that are far outside the sector; my standard approach is to wait until receiving coordination from RJJJ (or calling them when receiving a 'coordination from RJJJ overdue' notice) to confirm that I am working with the correct flight plan. I anticipated that I would receive either automatic or manual coordination; at which point the proper flight plan would be activated and the 'nuisance messages' would cease. I was also focused on an area of turbulence/buildups that aircraft were climbing/deviating around; and an AFN/duplicate proposed FP error was lower on my priorities list.When I was relieved; I noticed during my post-view that a blue datablock for Aircraft X had suddenly appeared east of PASRO; showing a proposal-only altitude of F410. I pointed it out to the relieving R-side who called RJJJ; and the RJJJ controller stated that Aircraft X had crossed PASRO several minutes prior at F370. The relieving controller opened the coordination window; which showed all black text (not red; yellow; or dark blue for ABI/pending coordination/accepted coordination). The relieving controller entered in the manual coordination; at which point the system activated the flight normally.When asked; RJJJ said that they showed coordination for Aircraft X had gone through automatically and normal. In aircraft messages; the system shows an ABI (Advance Boundary Information) and CPL (Current Flight Plan) accept for Aircraft X at the appropriate times.There was no loss of separation; but there easily could have been if another aircraft had passed PASRO at a similar time and asked for a climb to/through Aircraft X. In hindsight; had I processed the sector queue message for the AFN logon reject (a new feature in T26 that I am still gaining familiarity with); I may have been presented with a clue that the aircraft was actually approaching the airspace and not far inside RJJJ's sector.It seems like a definite safety issue that ATOP (Advanced Technologies and Oceanic Procedures) apparently accepted coordination on an aircraft without presenting any kind of datablock information on the screen. While there may have been more clues presented if I had further investigated the AFN logon reject/duplicate FP messages; the system should not accept coordination without displaying a datablock on the screen. The ATOP system; in my opinion; should never accept coordination automatically without displaying a datablock. A sector queue message about an AFN logon error or duplicate proposed FPs is not sufficient information/notice to what is happening behind the scenes (an aircraft is entering the sector without any kind of datablock depiction to the controller.,
1559358,atcequipment/navfacility/buildings,Cleared for takeoff on Runway ZZR after lineup and wait. On takeoff roll around 50 knots and very low speed; we both noticed red runway incursion lights came on. The lights were OFF when we were cleared for takeoff and initiated takeoff roll procedures. Tower said nothing over radio. Conditions were day VMC with clear visibility to the end of the runway. As FO (First Officer); I cannot call for a reject; but what I immediately did was that I queried tower 'red lights on ZZR.' Tower replied with 'roger' and did not give any additional verbiage. At this point; we were approaching 100 knots and CA (Captain) elected to continue as we had no indications of a runway incursion or unsafe situation and we had clear visibility of a safe and clear runway. I responded with 'continuing' as we had no determined we had a safe runway and there was no unsafe situation or incursion. Mind you; all of this took place from 0 to around 90 knots on takeoff roll with very little time to decide; no time to discuss; and no real SOP or guidance for a situation like this.Per FM; we were still below 100 knots and we had determined we had a safe runway for departure so we continued the takeoff roll based on the information we had.Uneventful takeoff and departure and tower handed us off to departure. On initial climbout; we did hear tower discuss that there was an upcoming arrival on Runway ZZ. Perhaps the inbound aircraft to runway ZZ triggered the false red lights on our takeoff roll.Uneventful flight over to ZZZ. After landing and parking checklist complete; the CA actually called Tower on the phone. They had no issues with what happened and it was a non-event on their end. However; they informed the Captain that they have no indications of the lights being on while an aircraft was in the position that we were in. That is concerning because that situation could have easily resulted in an unnecessary rejected takeoff event when there was no unsafe situation or runway incursion. Thankfully in our situation; we were quickly able to determine we had no incursion or unsafe situation and were able to safely continue the takeoff roll and departure.,Our flight was cleared for takeoff on Runway ZZR. Shortly after the takeoff thrust was set; red runway stop lights appeared. The ATC control tower issued no instructions and no incursion could be seen. The FO (First Officer) (PM [Pilot Monitoring]) queried the tower about 'redlights' and received the response 'Roger.' By this point the aircraft had accelerated considerably. We could see no unsafe conditions and elected to continue. The FO advised the tower 'we are continuing;' we received no response. Once we were airborne an ATC controller mentioned something about an approach on Runway ZZ. The rest of the flight was uneventful.I spoke with the tower ATC on the phone later; they stated that they get no indication of the stop lights in the tower but that arrivals on Runway ZZ can sometimes trigger the runway stop lights.The First Officer and myself felt there was no reason to reject the takeoff and continued without incident. The tower had ample time to cancel the takeoff clearance if there was an actual conflict. In the heat of the moment the decision to continue seemed the safest course.
