,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1609015,incorrect/notinstalled/unavailablepart,The previous week I flew the same [JFUND2] arrival into BOS. The aircraft should cross SEETS intersection at or above FL210. Last week it did not level off as it should have. We had to intervene and manually stop the airplane from descending. We did not have an altitude deviation. Fast forward to today and I am now doing the exact same arrival in a different airplane. This time I am watching intently to see if the aircraft levels as it should. NOPE!!!!! Three miles before SEETS the aircraft was diving below FL210. We were correctly all set up with the airplane in NAV and DES and on glide path. Without aggressively grabbing the airplane and leveling off it would have blown through FL210 by at least 1000 feet; if not more. For the second time; I had to grab the airplane and manually stop it from descending to avoid a major altitude deviation. I believe there is a problem somewhere in the database. It correctly shows on the navigation display and matches with the chart; however the airplane descends as if unaware of an altitude restriction.,
1641742,incorrect/notinstalled/unavailablepart,The aircraft was conducting a light-weight flaps 25 takeoff with simulated engine failure to determine pitch target marker data as part of a Part 25 certification flight test program. The test procedure required the SIC to pull the right throttle to idle at 85 KCAS and for the PIC to rotate at 109 KCAS. V1 (Takeoff Decision Speed) was coincident with Vr (Takeoff Rotation Speed); i.e. 109 KCAS. The original design intent of the aircraft was that flaps 25 was a landing flap and not a takeoff flap setting. Consequently the avionics were designed to trigger a 'CONFIG FLAPS' warning message if takeoff was attempted in flaps 25. During development flight testing it was decided that flaps 25 was going to be required for use as a takeoff flap setting. Therefore for this particular test point aural warnings were inhibited using the 'AURAL INHIBIT' push button and the takeoff run was initiated with a CONFIG FLAPS warning and AURAL INHIBIT advisory on the CAS (Calibrated Airspeed) stack. The right throttle was retarded to idle at 85 KCAS as planned. The SIC confirmed the left engine had correctly increased to the Automatic Power Reserve thrust setting and looked nominal; before returning his scan to the Primary Flight Display to make the 'rotate' call as the aircraft continued to accelerate rapidly due to its light weight. At 94 KCAS the 'FIRE ENG L' warning message initiated; flashed twice; came on steady for 2 seconds and occulted at 110 KCAS. By design new CAS messages flash twice as part of the alerting system's attention-getting function and all messages are persistent for a minimum of 4 seconds; so the indications were in accordance with the design for a momentary fire detection. The PIC's attention was focused mainly outside the aircraft; maintaining directional control for the simulated engine failure. The SIC's attention was possibly channelized on the PFD (Primary Flight Display) and he incorrectly attributed the 2 flashes of the CAS message as an intermittent fault. The normal aural warnings for an engine fire that could have alerted the PIC were muted; as planned; per the test point setup. The SIC called for 'rotate' at 109 KCAS; 4 seconds after the first indication of fire; which was when all fire indications disappeared. At approximately 400ft AGL the SIC highlighted his concern that there had been a momentary fire indication and onboard Flight Test Engineers were able to confirm that there had been 2 very short (approximately 1 second) exceedances of the parameter that would trigger the 'FIRE ENG L' warning. The right engine was brought back into use; the left engine was retarded to idle for the rest of the flight and the aircraft was landed immediately without further incident. In post-flight investigation it was determined that 2 of the left engine boroscope inspection ports had not had their plugs installed before flight. One was the high pressure turbine (HPT) inspection port; the other was to another slightly less hot part of the engine. There was significant damage to the thrust reverser thermal insulation adjacent to the 2 open inspection ports. The HPT port was adjacent to the 2 fire detection loops and it appeared as if hot gas from that port had impinged on the fire detection loops. A full boroscope inspection of the engine had occurred since the previous flight with all 9 inspection plugs removed. The 2 uninstalled plugs were found in the hangar; still in the tote used during the recent boroscope inspection maintenance activity. Preliminary investigation suggested that 7 of the plugs were placed on one side of the tote; and the other 2 plugs were put on the other side of the tote where they could not be seen from some angles. Re-installation of all 9 plugs had been signed off as being completed by both the maintainer who performed the work and an independent quality assurance checker.,
1671304,incorrect/notinstalled/unavailablepart,I do the walk-around on nose number XXXX flight to MYR. I found several write-ups and in particular log XXXXXXX. Maintenance cleared as REPLACED FASTENER. Also; of concern is log XXXXXXY. Maintenance cleared as SECURED FASTENER. We then received a [maintenance release] and we flew to MYR. After landing my FO (First Officer) performs the walk around and brings to me pictures of what he found. The two above write-ups still exist. The log XXXXXXY had aluminum tape sticking down. This fastener is on a corner and according to [Maintenance Control] must be fixed. Log XXXXXXX still had a missing fastener.I knew something did not feel right in ZZZ because of how quickly maintenance signed it off. This is blatant disregard for FAA regulations governing maintenance and maintenance documentation. The FAA needs to aggressively pursue this issue and hold individual(s) accountable.I have six years as an aircraft mechanic and fourteen years flying [Company]'s Airbus aircraft and without a doubt; ZZZ Maintenance is the most unsafe maintenance organization I have ever witnessed.We have a full plane and I am certain our customers will question their judgment in purchasing a ticket on our airline again.,
1673996,incorrect/notinstalled/unavailablepart,While working midnight shift;I was assigned to work a tail lube task card. Upon completion of the tail lube task card I was approached by the Lead Technician and asked if I could assist another technician in replacing #2 MLG (Main Landing Gear) Tire. Prior to me beginning the task; a tire had been brought out to the aircraft. I gathered the required tooling and AMM (Airplane Maintenance Manual) Reference and removed and replaced the #2 MLG Wheel/Tire Assembly with another technician. While the other technician returned tooling; I filled out the paperwork and cleared the log page. Being [that] the new tire/wheel assembly was at the aircraft; I mistakenly assumed the correct tire/wheel assembly had been brought out.,
1682517,incorrect/notinstalled/unavailablepart,On pushback I noticed that the Captain's lap belt had the buckle on the right side - it was normally on the left. Due to pushing back; I chose to continue as the belt functioned properly; but was backwards. After we were airborne we queried Maintenance via ACARS about the lap belt. They said that the part numbers were the same and there was no specificity regarding pilot lap belt applications; so we pressed on. We queried Maintenance and Dispatch a few more times with no change in their response; and also asked if we could get the correct lap belt installed in ORD with no response. Our trip took us to ZZZ for the overnight; and upon arrival we were told that our aircraft would not overnight; but would carry on because another airplane was broken. I informed the new Captain about the lap belt situation and went to the hotel. The following day I was told by that Captain that he had talked to our Maintenance and that Maintenance had told him that the Captain's lap belt was in fact an incorrect part and the aircraft could not fly. This resulted in a lengthy delay extending into the next day; requiring an additional overnight in ZZZ for the crew; and inconveniencing many of our passengers.So many errors were made including the installation of an obviously incorrect part and sign off. This error was not caught for several days as the aircraft flew around the system. Maintenance didn't know what I was talking about and did not bother to clarify their questions. Only when the next Captain asked the right person about the belt did the truth become apparent. I spoke with a Maintenance Controller [a few days ago] about it and he said that they were very busy at the time of my initial ACARS; but that doesn't explain why an incorrect part was installed and allowed to fly around the system for days.,
1683533,incorrect/notinstalled/unavailablepart,I was the First Officer scheduled to operate. While briefing with the Captain at the flight deck and getting ready for the flight; 2 mechanics showed up at the flight deck to notify us about a rock puncture in the left number one main tire and needed to replace them. They took the aircraft logbook and they proceed to replace the tire. After about 45 minutes they returned the aircraft back to service with the proper logbook entries including MCN numbers and all proper signatures and told us the flight crew that everything was ready to go. All normal procedures were followed from departure to destination airport; uneventful flight. Next day; while performing some service checks due to prior maintenance issues with the anti-ice panel replacement due to the windshield heaters not working and generating master cautions; I got notified by Dispatch and my Captain that we took off the previous day and operated in an unsafe/not airworthy condition due to Maintenance [forgetting] to install a washer in the main gear that was replaced due to the rock puncture. I got in contact along with the Captain and the company Dispatch/Maintenance and they found the washer with [Company] Airlines' maintenance team in TYS Airport. The washer was later installed by [another Company] Maintenance Technician and the aircraft was returned to service in accordance to proper airworthiness FAR's and company procedures. As a pilot I am not trained to be a mechanic; therefore [it] is not possible for me to certify and/or tell 100% if Maintenance accomplished the proper work when replacing the left main tire. I can just do a visual inspection and rely in their suggestions and their verdict and their signatures certifying the plane is in a safe condition to return to service. Maintenance technicians should not be complacent and since they work in teams of two when it comes to problems like this they should keep the pilots in the loop and brief them appropriately even if it includes delaying the flight. Also; I believe the technicians should have a training were they double check their partner work in order to have more eyes into the same situation and avoid another situation like this.,
1685566,incorrect/notinstalled/unavailablepart,Lower level Flight Attendant crew rest area by Door 3R; inspection showed Halon light DISCH. Switch did not have guard or safety wire to prevent accidental discharge. Not sure if cleaners or stranger hit button. Maintenance consulted and dialog revealed a non-standard panel. The correct panel should have had a guard and procedure on label.I suggest installing a new panel or modify the existing panel to include a guard or safety wire system and recommend issuing a safety bulletin to alert crews. Without lower crew rest we lost 5 revenue seats to crew rest and left uncertainty as to what Maintenance Control thinks is installed on the aircraft.,
1688632,incorrect/notinstalled/unavailablepart,This report is filed to report an FAA violation.Aircraft X arrived with a piece of fire seal sticking up and out from between the left engine inboard fan cowl and strut panel. Upon further investigation; it was discovered that the wrong fire seal part number was installed on this panel. The fire seal for the left side of the engine was installed on the right side of the engine and when the fan cowl was opened and closed; the seal was damaged; crushed; and cracked; causing it to stick up and out.Aircraft X was removed from service due to the correct part being out of stock. This fire seal is driven and must be installed.,
1688945,incorrect/notinstalled/unavailablepart,On [date] I arrived at work at the ZZZ base hangar. Aircraft X was out of service for a pressurization problem. I was told the outflow safety valves were cleaned and the aircraft was taken on a maintenance check flight and pressurization was working.In further discussions with Air Methods and Management teams the decision was made to change both outflow/safety valves. I was told they had already been ordered and would arrive the morning of [date].On the morning of [date] Technician brought the new valves into the hangar. I installed both outflow safety valves. Aircraft was flown on a maintenance check flight and operated normally.I had problems getting [Maintenance Software] part change accomplished. On [date] I sent an email to Service Engineering in accordance with [Maintenance Software] trouble shooting guide. I was informed that the removed valve part numbers were not in [Maintenance Software] and that is why I could not get the parts change accomplished. [Maintenance Software] part change was completed [date].On [date] I read the follow-up email from Service Engineering and their finding of the part number was not on the effectivity list for aircraft serial number. I got together with Technician; who had ordered the parts and we confirmed the wrong part number had been ordered and subsequently installed.I notified Lead Mechanic and Regional Maintenance Director of the problem and removed the aircraft from service.The parts were ordered by other people. Technician is new to Aircraft X and he was helped by a more experienced mechanic on Aircraft X in entering the order in [Maintenance Software]. The more experienced mechanic could have been more involved in identifying the correct part and effectivity. I could have double checked the effectivity of the part but had thought that had already been accomplished during ordering.,
1689028,incorrect/notinstalled/unavailablepart,Many of the NG (Next Generation) aircraft I fly have wiper blades (the rubber part that touches the wind screen) shorter that the metal frame/bracket holding it. I have seen the wiper blade as much as an inch short of the frame on each end. I have also seen wiper blades that are exactly the same length of the frame so I know the correct length is available. I believe it is a safety hazard not to have a wiper blade that spans the length of the metal bracket/frame that holds it in place. In a heavy rain; the more wind screen I can clean with the wiper blades; the safer my approach and landing will be. (Older model) aircraft wiper blades were shorter than NG blades. I think a left over supply of (older model) aircraft wiper blades might be in use on many NG aircraft causing this issue. Wiper Blades on many NG aircraft are shorter than the metal frame. Company and Maintenance Technicians need to ensure all our aircraft have proper wiper blades in place on our NGs.,
1689110,incorrect/notinstalled/unavailablepart,Airplane had just come out of an A Check. Departed ZZZ uneventfully. When we got to cruise; we turned on the light override in the cockpit. A few minutes later; I realized that I had both Bus a Tie ISLN lights; both Gen Drive lights and all the window heat lights displayed. There were no associated EICAS messages for any of these. We were over the water; so we got a clearance towards land and started the APU. I had the First Officer fly and do the radios while I contacted company on SATCOM. I spoke with dispatch; Maintenance Control and a duty pilot. No chief pilots were available. I looked through the QRH; but following it; would have directed us to disconnect the generator drives. That wasn't what we wanted and would have been detrimental in this instance so I decided that since everything seemed to be working; I wouldn't follow it. The decision was made to divert. We set up to land in ZZZ1. [We advised ATC]. On the descent when we turned the lights override off; we realized that was the reason for the faulty indications was the light switch. After landing; local Maintenance found that incorrect LED bulbs had been installed in these switches causing them to illuminate when the light override was selected.,After swapping aircraft in ZZZ; we pushed back to depart for ZZZ1. Everything seemed normal throughout the aircraft preflight; taxi out; takeoff; and climb to altitude. We reached FL410 heading out over an ocean route. Captain was Pilot Flying on this leg and desired to have the cockpit illuminated to aid us in staying awake and alert during the evening. Captain turned on the LT OVRD switch.A few minutes later our attention was drawn to the overhead switch light panel. We observed that both generator DRIVE switches were illuminated; both bus switch lights had ISLN illuminated (with the switch in the normal switch 'in' position); and the window heat switches were all illuminated INOP (also in the normal switch 'in' position). We pressed the Recall button on the EICAS to see if there were any associated messages; we did not see any.Concerned; that we may have some type of impending generator failure; I was directed to start the APU for system redundancy. At this time; the Captain transferred the radios and controls to me; so that he could better facilitate running QRH checklists and communicating with dispatch and maintenance.We both felt that continuing routing over the ocean was not a good idea. So while he was getting in contact with dispatch over SATCOM; I coordinated with Center to get routing that took us back toward the coastline. Neither the Captain; myself; nor Maintenance Control knew what to make of all of these system lights without associated EICAS messages. The Captain continued to hold on the line waiting to have a chief pilot weigh in on the matter; while also running the QRH.The BUS TIE ISLN checklist is a conditional checklist; in which it only alerts the crew to the meaning of the condition with no further action required by the crew. Captain began to run the generator DRIVE checklist. That checklist directs the crew to open the switch safety cover and mechanically disconnect the drives. We both conferred and felt uncomfortable doing that knowing that was a permanent condition that would leave us with a single APU generator for electrical power.Since the QRH was directing us to take somewhat drastic measures; we felt that a diversion was necessary. Captain agreed with Maintenance Control that ZZZ1 would be the best place to go given aircraft position and their ability to address the situation at that airport. I [advised ATC] and made them aware of our intentions to divert to ZZZ1. They proceeded to give us radar vectors and a descent towards the field.Our duties at that time transferred to preparing and briefing a descent and approach to ZZZ1. Captain got weather; performance numbers; and set the aircraft up for an approach to Runway XL. We were descending out of FL230 for FL210 when we got the descent checklist complete. Captain turned off the LT OVRD light. We immediately noticed that all the switch lights that concerned us extinguished. We cycled the LT OVRD switch several times and realized that there was a direct correlation between that switch and those lights being illuminated.At this point; with the [priority handling requested]; the fuel burned; and the simple truth that there was definitely something wrong with how the overhead panel was wired; we continued with our plan to land at ZZZ1. With approach control; we let them know that we no longer felt the situation [required priority handling]; so we proceeded with normal priority to the airport.Captain and I parked and secured the aircraft. Maintenance personnel came onboard and we proceeded to explain to them all that had transpired. They proceeded to root around in the cockpit trying to ascertain the source of the anomaly and were quite grateful that we didn't mechanically disconnect the drives. After about 45 minutes; they discovered that an LED type bulb (which is the wrong type) was used in those switch lights that have a lower resistance to illumination then the bulb that should be used.Extreme caution needs to be taken that the correct parts; no matter how seemingly minute; are installed in the aircraft. Little light bulbs that do not act appropriately and cause erroneous indications to the crew; could have detrimental effects on a flight.
1689793,incorrect/notinstalled/unavailablepart,Placard for all Flight Attendant interphones were wrong. Maintenance was mad about the write-up; saying if the phone is usable we shouldn't care about the placard. He said a lot of unprofessional opinions about us. The point is it's the incorrect placard and needs to be documented.,
1692159,incorrect/notinstalled/unavailablepart,This [Report] is filed to report FAA violation.Aircraft arrived IAH with both engines t-r hinge bump fairings in wrong configuration. These hinge bump fairings are to be installed only on inboard side of both engines.  But; on this aircraft the right engine inboard t-r hinge bump fairing was completely missing - see log XXXXXXX and sdr# XXXXXXX. The right engine outboard t-r was configured correctly with no fairings installed.... Now; the left engine inboard t-r was configured correctly with fairings installed. But the left engine outboard side also had t-r hinge bump fairing installed and this is wrong. The outboard side of left engine should not have this fairing installed - see log XXXXXXX. See attached pictures of both engines correct and wrong configuration; Illustrated Parts Catalog reference and amm reference. In a nutshell; the left engine has an extra fairing installed on outboard side and right engine is missing the required fairing on the inboard side.,
1692191,incorrect/notinstalled/unavailablepart,I was assigned Aircraft X for a service check and some write ups overnight at ZZZ. I was tasked by my fellow coworkers to do exterior tasks on the service check. Once I was finished; one of my coworkers that was in his words was 'teaching me how to work and do stuff right' asked me to change the oxygen bottles and all night was giving me a bit of a hard time. I asked him if that was ok since I'm not [procedure] qualified and he answered yes. He had already printed out the R&I (Remove and Install) for the oxygen. I read the task and said to go upstairs bleed the system on the First Officer side; pull the circuit breaker; and close the bottle. I Followed the AMM on the R&I; I installed the bottle and noticed the bottle was different than any other bottle I've changed out before. As I installed the bottle and started turning the cylinder slowly; I was leak checking it; I continued turning the cylinder to a stop and felt it get tight after a couple rotations and being safe with the cylinder since it was made out of composite and felt fragile. I told my coworker I was done and he stepped inside to look over my work; I felt adequate the bottle was good because someone checked my work. Once I was finished the same coworker (the same guy giving me a hard time) asked me to close up quick and do the parts tag. As I was finishing up the putting the oxygen bottle into the stores vehicle; they had already pulled the stairs to the aircraft and was ready to push back and taxi to the gate. I followed the aircraft into gate XX and wing walked; chocked; plugged in GPU; and did a walk around after the taxi. As I finished that at the gate I proceeded to run up the get bridge as my fellow coworker that was 'teaching me' asked why I was going up stairs and I said 'to put in the circuit breaker and make sure everything was ok. He said I already did that; EVERYTHING IS OK. After my experience was questioned I felt confident when he said everything was ok.,
1692918,incorrect/notinstalled/unavailablepart,Tech Replaced Bleed valve per AMM; Ops Leak Check Good. Same Part number was installed as removed. During final check paperwork close out; Tech was having difficulty completing parts transaction in the computer system. At this time I was approached for assistance. After discussion of the part used; Technician who completed task and review of Pratt and Whitney IPC it was decided the part was effective and the computer had incorrectly flagged as not effective and transaction was completed. Part was in fact not effective and parts computer transaction was completed in error.Closer attention to the sometimes confusing IPC's; show greater caution when computer flags a transaction. Less reliance on part number off as supporting part number on. Closer attention to published procedures. AMT Verifying parts to IPC; prior to installation.,
1694779,incorrect/notinstalled/unavailablepart,Acted as the SIC (Second in Command) on a flight. I conducted the initial exterior and interior preflight. As part of the checklist; I accomplished the rotary test. The last item was a bulb test for instrument panel lights. During this test I did notice that the lights in all of the four of the Flight Control Shutoff Switches did illuminate. During the post flight it was determined that while all four buttons did illuminate; not all of the bulbs illuminated. While troubleshooting the system it was determined that the PCU monitoring card was not installed in the aircraft. We only accomplish this test on the first flight of every day; and none of my other crew members mentioned any anomalies. While this is only a bulb test in the future; I must be much more diligent to each and every light bulb. The fact that all four buttons did light up; my mind saw no anomalies. Had I noticed an anomaly I would have written it up for maintenance action.I never had any intention of taking off in an aircraft with any outstanding maintenance issue. This was an oversight on my part. There was no EICAS message or any other indication that there was a problem; and twice in the checklist we confirm that there are no lights on in these switches. In the future I will be much more diligent in the normal preflight activities.,
1698425,incorrect/notinstalled/unavailablepart,Aircraft X came to ZZZ with a Pilot Discrepancy for Engine 1 EPR Mode Fault. Found short P/T2 probe installed on Engine 1 nose cowl. This part is incorrect for A321. Engine 1 P2/T2 probe was replaced in ZZZ1 by contract Employee. Discrepancy was corrected by [company] mechanics in the ZZZ hangar. I was not involved with the repair; but was made aware of the event.Event occurred in ZZZ1 by contract maintenance. It was discovered that the incorrect probe was installed when Aircraft X arrived in ZZZ. Task Card 'Remove-Install Nose Cowl' explains the different probe effectivities. The reference material is very hard to follow to understand effectivity. There needs to be a more direct way to verify effectivity on engines.,
1698762,incorrect/notinstalled/unavailablepart,Aircraft diverted into ZZZ with EPR mode fault. System showed engine 1 EPR mode fault with fault messages of P2 T2 SENS/HC/EEC1. TSM 73-XX-XX-XXX-XXX showed a P2 T2 sensor and a relay box as possible faulty Line Replaceable Unit. I looked up the part numbers for the sensor and relay box and gave those to our AOG people to see if they could find the parts in ZZZ. I think I wrote down the wrong part number for the sensor.,
1700364,incorrect/notinstalled/unavailablepart,All interphones in the cabin are incorrect showing the wrong placard. Attached shows photo only the interphone and shows a previous airplane write up which shows the correct placard needed.,
1700395,incorrect/notinstalled/unavailablepart,Aircraft was leaving from ZZZ to ZZZ1 and aircraft did not pressurize. Crew returned to field. Aircraft was in maintenance overnight with a double windshield change which requires [aircraft] to be pressurized to verify no leaks. Manual switch on the avionics ventilation overboard extract valve was missing labels for on\off position. Add perform a bite check of the avionics extract fan ventilation system; to verify proper operation of closing and opening of the valve.,
1702098,incorrect/notinstalled/unavailablepart,It was brought to my attention by my Base Manager; that I installed the wrong part number for an R/H MLG piston axle change on [the] aircraft. I received the call from the Lead Mechanic for the strut around the morning within the first couple hours of the shift with my riding partner. We were told that the aircraft that needed an R/H MLG strut piston axle change due to a scratch in the chrome that was out of limits.When we arrived at the hangar; there were 2 other mechanics from the night shift that had already started taking the strut apart and they agreed to stay to help until XA00. All the parts had already been ordered by the previous shift to do the job and were already at the aircraft. We gathered all the parts and inventoried them before we started. We matched everything up to all the IPC (Illustrated Parts Catalog) and AMM (Aircraft Maintenance Manual) task. Both myself and my partner were both experienced with MLG strut seal changes; but it was our first experience the piston axle change. We assembled the strut and serviced it. We finished up with the hands on maintenance about XD00; everything was done except the operations checks which we turned over to the 2nd shift mechanics. We completed the clean-up and updated all the paperwork up to the operations check task.I was told the Records Department caught the error during data entry. I believe that the cause could be partly due to inexperience with the task at hand; being it was the first time that myself and the other mechanics had had a piston axle change. The IPC was also bit cluttered with many part numbers to match correct effective parts together and that could be why I made this error.After this error was caught; the aircraft was removed from service and the strut piston was changed to the correct effective part. At the time; I was unaware of the Reference Instruction Letter and Service Information Letter for the struts effectivity made it easier to see. I think there should be a page generated with a hyper link to the Reference Instruction Letter #XXXX Rev B and Service Information Letter: SIL 02121-XX-XX XX; so that this mistake is not repeated in the future.,
1702519,incorrect/notinstalled/unavailablepart,On this flight I couldn't see the survival kit lanyard while doing my safety checks and reported the discrepancy to the flight deck they called tech operations. Tech operations showed me a piece of cloth in the very back of the door frame near the girt bar; I told him that is not where the lanyard is located and showed him the operations manual. He said the plane was good to go.Today I was made aware of several other Flight Attendants not being able to locate the lanyard and being told by tech operations that we attach the survival kit after the door is opened. This is the same thing I was told and is contradictory to the Safety checklist for Ditching and the operations manual for attaching instructions located in the equipment/survival kit/operation.This discrepancy is alarming as there is no way to connect the survival kit like we are trained to.,
1703346,incorrect/notinstalled/unavailablepart,Aircraft X deferred the Number 3 Comm inoperative for dispatch purposes. Number 1 Comm was inoperative could not defer the Number 1 so swapped out Number 1 with Number 3 position transceivers. So Number 1 operational for Dispatch. Found out Day 7 that part Number's are not interchangeable. But when I referenced the IPC 23-XX-XX-X item Number XXXX it seemed to be. IPC can be very ambiguous. Not definitive to say the least. I was also not notified of this Maintenance discrepancy of the exact nature of the discrepancy. I was notified on Day 0; but the Maintenance Supervisor would not tell me the exact reason. I ask on Day 1 and then on Day 2 with no response.,
1711521,incorrect/notinstalled/unavailablepart,Working MEL 27-X-XX for an inoperative slat sensor on Aircraft. I replaced the slat sensor and performed ops checks. I assumed the 'in transit light' that was the reason for the MEL was on the overhead annunciator panel. I completed the operations checks and cleared the MEL.I was told that a flight crew had reported that the light bulbs hadn't been installed on the forward in transit lights.,
1716239,incorrect/notinstalled/unavailablepart,Aircraft in ZZZ required 2 nose wheel tire assembly replacements due to a crew write up. The write up stated that on takeoff roll; the nose wheel vibrated; 70 kts. through nose wheel retract. History on the nose gear assembly revealed that the right-hand nose tire was replaced in ZZZ1 due to wear.As a precaution; ZZZ technicians decided to replace both nose tires. IPC 32-45-21-05; item 001L; states that part #2607825-2 is effective for the aircraft. This part number was not available in ZZZ. Part number C20637000 was available. In the side notes of IPC 32-45-21-05; item 001L; it states in the 'miscellaneous data' section that part number C20637000 is effective for the aircraft. When technicians attempted to install the nose tire (C20637000); the tire assembly would not sit flush on the axle. This resulted in not enough axle thread to be exposed to properly install the main nut to secure the tire assembly. Several issues came about from this LOSA observation. First; the IPC states that C20637000 is effective for this aircraft. The tire assembly is not a proper fit. Second; the 'miscellaneous data' section in the IPC references that part number C20637000 is not interchangeable for P-8 aircrafts. What do they mean by P-8 aircraft? Third; if part number C20637000 is effective for this aircraft per the IPC; the tire assembly has 'MAX' stenciled on the sidewall of the tire. This could potentially cause confusion to the flight crews since [the] aircraft is a 737-900ER. Fourth; since the 737MAX aircraft are currently out of service; why are MAX tires being inventoried in the serviceable racks in the terminal areas?,
1718288,incorrect/notinstalled/unavailablepart,We had plane XXXX that had been placed on a Grounded status due to the FO (First Officer) having communication errors. The Captain could hear the FO but the FO could not hear the Captain. This issue was happening across VHF 1; 2 and 3. We 1st tried to re-stow the FO's oxygen mask which did not correct the problem. Then we swapped headsets; the Digital Audio Panel; and the mic jacks with no luck. Maintenance Control decided that we needed to try swapping COMM 1 and 2. That swap did not work as well; so Maintenance Control decided that we needed to replace NIM II. The network interface module was looked up in the maintenance manual doing a aircraft specific search and verifying it in Maintenance Software under component replacement. The search came up which we did not have at our station but it had an alternate which we did have at our station. So with time constraints upon us we chose the NIM and proceeded to change NIM II. The NIM was installed and target load was completed without an issue. Replacing the NIM II did not fix the FO's comm issue. I decided to leave the newly installed NIM on the plane and place the NIM that was taken off the plane in the SAVE program. When we returned to the office the 1st shift had arrived; so we turned over the Grounded plane to the next shift to further troubleshoot. Upon the next shift trying to return the NIM they found that they could not due to the NIM not being applicable to the plane even though it could be used for an alternate. We found that the NIM was to be used with a Pentium M processor and on plane it uses a Pentium II processor. I immediately contacted ZZZ where the plane was to land that night to be a RON and advised them that the wrong network interface module was replaced on Aircraft and if they could change it once the plane arrived. They advised me that they would and the NIM II was replaced with the correct pin which was for a Pentium II.,
1742275,incorrect/notinstalled/unavailablepart,Removing and replacing No. 2 engine fuel oil cooler;  when reinstalling line that was not removed but loosened and moved out of way; did not inspect gasket or remove and replace gasket;  sure I tightened all lines; leak checked at idle while running did not see any leaks.,
1742281,incorrect/notinstalled/unavailablepart,I was informed that I installed the wrong transceiver on an Airbus 319 two and a half months ago. I had to go back into history to find the sign off and still do not remember the incident. I looked at the IPC 34-42-33-06; 34-42-33-07 and 34-42-33-08; 3 different parts that can be installed on this aircraft and I had the filter on to filter out other aircraft. Today; the IPC is still confusing with 3 different choices. One would think with the filter on you would get only one choice. Whoever is in charge of updating manuals is failing the mechanic. I try to do the best job daily; but it is an uphill battle with manuals. After 2 years; we just got an Airbus IPC revised! 2 years! The engineer saw the problem and it still took that long to correct. It is a constant battle to get manuals revised. I take full responsibility if I did install the wrong part; but it would be a lot easier if looking at IPC's was not a guessing game.,
1749972,incorrect/notinstalled/unavailablepart,The installation instructions for the PMA (Parts Manufacturer Approval) approved Sky-Tec 122NL starter does not address the lack of clearance between the oil cooler and the starter wire terminal. The terminal chaffed a hole in the oil cooler; causing an oil leak in flight followed by smoke in the cockpit and an immediate return to the airport. There were no injuries or damage to the aircraft other than the oil cooler. This starter is not a direct replacement for the PA-28-140 as listed in the PMA and is also listed this way with [the] parts seller. Neither the Piper maintenance manual nor the manufacurers instructions address this issue.,
1757917,incorrect/notinstalled/unavailablepart,I was assigned Aircraft X for my nightly workload on DATE. I was troubleshooting and repairing and MEL on CIDS (Cabin Intercommunication Data System). 'CIDS caution light on FAP'. MEL# 23-XXX. Control Number X. Log page X. The problem discovered to be the Cabin Announcement Module. So I replaced the part with the part that was assigned with the workload; following all maintenance manual references. Specifically AMM 23-73-19. Even checking the supplements attached to the reference. According to the supplement; manufacturer part number Z0XXXXXXXXXX is required to be installed. That number translates to M&E number 29-XXXX-X-XXXX; which was the part number that was assigned to the workload for the night. I did not order this part for this aircraft but verified it was the correct part number according to the supplement. While installing the part; I noticed a part number difference and re-verified I did install the correct part. So I continued with my work. Replaced the module. Reprogrammed it according to the AMM. And completed the operational check. Everything checked good. The caution message disappeared. So I signed off the discrepancy. While filling out the paperwork; I went back in to re-verify I did have the correct part number. It wasn't until DATE1 that I was informed that it was the incorrect part number. I am being told that M&E number 29-XXXX-X-XXXX is in fact the correct part number; which is different from what is listed in the supplement. There is also data missing from the original discrepancy after it was signed off. Both the M&E number and serial number are blank despite there being a tracking tag number written. When the serial number of the part I installed is searched for; it has two different M&E numbers: 29-XXXX-X-XXYY and 29-XXXX-X-XXZZ. The data listed in the computer application is not is not matching up. Also; according to the computer application; I was assigned M&E 29-XXXX-X-XXYY; which as stated before; is the correct part number according to the supplement.Faulty computer application not properly tracking aircraft data. Possibly a miscommunication between technical documents since a supplement has one part number listed and I am being another part number is required. Possibly data manipulation by a third unknown party.Correcting the computer application; by removing the bug that is causing the problem. Add more information to the supplement that is attached to the AMM/IPC of the required part numbers. IPC 23-XX-XX-XXX item 090s states M&E 29-XXXX-X-XXXX contradicting what is written in the attached supplement.,
1767415,incorrect/notinstalled/unavailablepart,Annual inspection was performed; item on annual checklist was to perform inspection of fuel gas-collator filter screen- inspection was complied with and no issues noted. I had personally flown the aircraft several times prior taking it for new owner delivery. After descending down from 7;500 ft. to 3;500 ft. I noticed the engine was running rough. RPM was low for cruise power setting and unable to get more than 2000 RPM. [I] decided to land aircraft immediately at ZZZ.Maintenance on field discovered that one fuel nozzle was plugged. [They] cleaned fuel nozzle and replaced fuel supply line to the injector. Ops checked engine and it was all satisfactory. I insisted that we look into right fuel tank for contamination- no debris found. Later Maintenance performed another engine run and discovered that engine is running rough again. Continued with troubleshooting and discovered that screen element installed in fuel gas-collator was not the correct screen. I advised them to install new screen. They suspected unapproved filter screen installed. I did last annual on airplane and screen check. There was no way for me to know that the screen was not aircraft approved or type approved.,
