,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1617132,weather,Captain called me and said it looks like we're going to encounter the light chop earlier than we expected. Just a heads up. I called the back and Number 2 answered and I relayed message. [Flight Attendant] Number 2 said we're almost.I go back to serving breads at and that's when we felt like we were rocking. I went up to ceiling and just started to grab anything to hang onto. Then went down to floor. I heard people scream. Then I started getting calls. 1st one was Captain checking on us. Then the back where they said we have 3 flight attendants down. Only 2 passengers got hurt. The seatbelt sign was on. Both refused paramedics assistance.,
1617642,weather,We were told to line up and wait on Runway 8R and were told to be ready to go so that they could get more departures out. We got into position and then were cleared for takeoff. The aircraft ahead of us had just rotated and was airborne. We then began our takeoff. The F/O (First Officer) called 80 knots and after that call we saw and heard the 'Windshear Ahead Warning.' I rejected the takeoff and simultaneously told the F/O that we were rejecting. We informed Tower immediately of our rejection on the runway. We then cleared off to the right and stopped on Taxiway Delta. I informed the passengers that we had rejected the takeoff due to a Windshear Warning and that the aircraft was under control. We ran the brake cooling numbers to determine if we could return to the gate or not. We could. I contacted the Chief Pilot and explained the situation. After taking a breath; we reviewed our procedures to see if we missed anything. I informed the passengers that we would be returning to the gate. At the gate; I talked to the Chief Pilot and Maintenance. Additionally; I went to the cabin and spoke to the passengers face to face and explained what happened. After that; we were replaced and deadheaded back to ZZZ.,
1617715,weather,Making our approach into ZZZ we encountered severe turbulence due to high winds and convective weather. During our decent below 10;000 feet the aircraft was unable to maintain below 250 even though the captain as the PF (Pilot Flying) was slowing to approximately 220-230 kts steady below. The wind turbulence was severe enough to where we decided to let maintenance know of the issue and ground the plane for inspection. As the PM (Pilot Monitoring) I made calls out to the captain to inform him of altitude changes while he made changes in power to control the event. After approximately 5;000 feet we got out of the turbulence and started to regain control of our speed and landed with no other events.Maintained good CRM while I as the PM was calling out speeds and altitude fluctuations the captain as the PF was making corrective actions to try and control the wind shift and not push the plane past the turbulence penetration speed. [I suggest asking] Center for more advisable routes to avoid severe turbulence. We used our radar to avoid heavy precipitation and took an alternate route compared to the aircraft that went in front of us but was still unable to find smoother air.,
1617770,weather,Westbound on NAT D (North Atlantic Track D) at assigned FL390 and assigned mach .82; we experienced moderate turbulence. We slowed from mach .82 to mach .80 to improve the ride. We notified Gander via CPDLC(Controller Pilot Datalink Communications) of the change immediately; and received an acknowledgment shortly after via CPDLC. [A few minutes later]; the ride improved. We accelerated back to assigned mach .82; notified Gander via CPDLC immediately and again received acknowledgment via CPDLC. Shortly after; we received a message via CPDLC; something to the effect of Next time; make request prior to change. No further communication related to this scenario. Flight continued uneventfully to full stop landing.Change in speed was effected to improve the ride in moderate turbulence. If ride and timing permits; notification to ATC should be made in advance of speed change.,
1617778,weather,We encountered a near miss on a taxiway. We received a late night reassignment to fly. There was a snow event in progress at the airport. We deiced at the gate; pushed back and then deiced the nose on the ramp. We taxied out behind another [aircraft] at the top of the ramp. Ground control instructions were to follow company to runway 22L. The previous [aircraft] had a head start on us out of the ramp and with engine spool up time and easy on power deep in ramp as well as slippery surfaces we were a bit behind the leading [aircraft]. Our taxiway was not plowed as well as the main taxiways. I was slow also because of some nose wheel skidding. The First Officer was heads down for 4 pieces of Take-off data and I was taxiing and heads up. I was looking ahead to see where previous [aircraft] was turning. We never heard nor ever responded to any hold for or give way to any other taxi traffic. I just did not see Aircraft Y traveling east on the adjacent taxiway. The First Officer luckily; fortunately; and professionally looked up just in time to see Aircraft Y and called out 'WHOA WHOA' 3 or 4 times. I locked the brakes and stopped just feet from the other aircraft. It took 4 or 5 radio calls from us and the other Aircraft Y to finally get ground to recognize and respond to us that we had a problem and needed assistance.We should have deiced slimed windows. Follow traffic instructions became difficult with separation from that traffic assigned runway was not listed on the ATIS as a take-off option. The assigned runway indicated a tail wind and runway condition wet 5 5 3. The taxi conflict was cross cockpit from the heads up taxi pilot. The First Officer was heads down for 4 new pieces of needed take-off data. Frequency congestion and overload with multiple stepped on transmissions; similar call signs; ramp and gate occupied holds; etc; etc etc. We were unaware of a taxi conflict but I am also aware of the primary responsibility of see and avoid.,
1617796,weather,After clearing runway in GRR we were instructed to turn right into Delta and hold short of Echo. The taxiway was extremely snow covered. We were then instructed to give way to a CRJ. Upon approaching E the aircraft slid when full brakes were applied. We came to a stop pretty close to taxiway. I wasn't sure if the CRJ would be able to pass us. ATC must have seen this and the CRJ wasn't close to the intersection yet; as they instructed the CRJ to give way to us and gave us clearance to the ramp. I told ATC about how we slid when attempting to stop short of E. Snow covered taxiway that was slick and not being familiar with where Echo is.,
1617919,weather,Pilot in Command provided no weather or turbulence briefing to crew. Expected route of flight was through and over extensive thunderstorm cells. No pilot preflight weather briefing was provided; no turbulence announcement was made before; during or after event per SOP requirements. This resulted in severe flight attendant injury requiring surgery.,
1617958,weather,We had multiple issues getting the Dispatch Release. We continuously updated the weather via ACARS. The weather reported was -FZRAPLSN (Light freezing rain; ice pellets; and snow). We knew that we could not take off without an allowance time for this condition. We finally got [the current] information which showed -FZRAPL. We pushed back; got type I and IV deicing and taxied out. We had an allowance time of 19 minutes so we were pressed for time. ATC gave us taxi instructions to the runway and Tower cleared us for takeoff. Takeoff was uneventful. Two other aircraft took off behind us. Later we learned that just before takeoff ATC changed the weather reported again to the -FZRAPLSN. We were not aware of this at the time. We took off with one minute remaining on the allowance time.,Upon arriving at the gate; I was informed [Company Computer] was down system-wide. While we waited for Dispatch to get a release and weather; for our flight; the weather deteriorated and made for an ugly afternoon. The ATIS had three types of freezing precipitation falling: -FZRAPLSN. (Light freezing rain; ice pellets; and snow) I was discussing our situation with Dispatch and awaiting an email with our release and weather package. According to the Ice Pellet Allowance Time Table Reference Card; we were unable to depart with three types of freezing precipitation. After about an hour and thirty minutes we had received our Dispatch Release and weather package via email; ATIS information came out with two types of precipitation.Light freezing rain and ice pellets. With the new ATIS; I made a call to Dispatch and received the OK to proceed with push back and deicing. We had to complete a manual weight and balance as the Gate Agent had no way to load and send us our final numbers. Once our Deice Crew started the Type 4 deicing process we had 19 minutes to get airborne. After we configured and did our appropriate checklist; we taxied out to [the runway] and departed with 18 minutes on the clock. One minute to spare. I thought we had all our i's dotted and t's crossed. However; on climb out; as I was monitoring the company frequency; I heard a company aircraft say they had to go back to the gate due to three types of precipitation on the ATIS.I requested the latest ATIS over the ACARS. Yankee was now current and it did indeed state freezing rain; ice pellets and snow. The time stamp was during our taxi out. I failed to get an update prior to takeoff. Our flight was not legal for takeoff. Neither Ground nor Tower advised us of the change and I did not think to check the ATIS; as I was focused on taxiing the aircraft safely in the poor weather conditions; remaining vigilant of my surroundings.
1618203,weather,We had a rejected landing because of wind shear. The plane landed hard and bounced. The Captain immediately took back off. Multiple passengers screamed and began vomiting. Captain made an announcement 5-7 minutes later letting us know the winds were too hard. A jumpseater was hurt. His back was hurt. Once plane landed we went through the cabin to check on the passengers to see that they were okay. Gave out many bags for vomiting. All flight attendants helped. All working flight attendants along with the jumpseater went to the clinic [due to] back pain. [The company] took us off of our trip. My back is hurting a bit and rib area around outside is tight. I was given pain medicine. I was not in pain earlier; however 8 hours later I am a bit sore.,When we landed we experienced a rejected landing because of wind shear. We bounced on the runway twice before getting back into the air. The impact was extremely violent and hard. We were all seated and buckled into the jumpseat. Multiple passengers were vomiting and scared. Once we landed safely we did a walk through to make sure everyone was okay. The jumpseater hurt his back from the hit. All 4 of us working crew went to the clinic because [we] were very stiff and sore in the neck and back areas and [one Flight Attendant] was having chest pains and also a stiff and sore neck and back.
1618403,weather,Due to lack of man-power and shift turn-over; I was assigned to move aircraft using a tug from gate. My partner was coming from another assignment in which he met me at the gate. While awaiting for my partner to arrive; I prepped the aircraft per move team guidelines. Once he arrived; we finished disconnecting PC air and ground power. Weather conditions were high winds and rain.Called Ramp Tower for pushback permission; continued with the push; [and] was told to hold abeam Gate X; then short Gate Y. From there; instructions was Spot X to Ground [Control].Contacted Ground Tower from Spot X; he instructed to proceed Bravo hold short Bravo 1. From Bravo 1 we was instructed to continue Bravo 1- Zulu- Charlie too Plot. Complying to Ground's instructions making the turn from Bravo 1 onto taxiway; the super tug slid and turned the tug's nose gear a complete 180 degrees. Once coming to a stop and regaining composer; contacted Ground for Airfield Safety; then call our Supervisor on duty; following Tech Ops.,
1618409,weather,We moved aircraft from the gate to the North Ramp. When we approached the North Ramp; we hit a sheet of ice. We tried to come out of the turn but jacked knife the tug. In that area; you go from a high elevation to a low elevation. The whole area was iced up.,
1618426,weather,During cruise at FL 230; we encountered light chop which suddenly became severe turbulence. We were unable to hold altitude and advised ATC. We received a TA and a flight below us received a RA. Fluctuation of airspeed and altitude. Reported to ATC; got a lower altitude.I don't feel like there is anything else I could have done to avoid this.,
1618441,weather,At FL200 in cruise to ZZZ; we were experiencing continuous moderate turbulence for the majority of the flight. The seat belt sign was on and the FAs (Flight Attendants) were seated when we suddenly experienced severe/extreme turbulence 50 miles NE of ZZZ1. The event lasted approximately 20 seconds and we encountered airspeed deviations of +/- 20 knots and altitude deviations of +/- 200 feet. The aircraft was briefly uncontrollable. We were maintaining 270 knots when we experienced this encounter. We did not experience any indications of an over-speed. During this encounter we immediately made a report with ATC and were cleared to descend to 17;000 MSL. We then confirmed the safety of our FAs and passengers and then sent a message to Dispatch via ACARS.We then continued in moderate turbulence and began a descent into ZZZ. At 13;000 feet over ZZZ2 we experienced approximately 10-15 seconds of severe/extreme turbulence again; made the notification to ATC and again confirmed everyone was stilled seated. We received reports from the preceeding aircraft on the approach into ZZZ; which indicated occasional moderate turbulence and a ceiling of approximately 1;000 feet. We continued the approach and landing at ZZZ with no further incident and immediately contacted Dispatch and Maintenance Control at the gate.,
1618460,weather,In a climb to our filed altitude we were handed off to Washington Center and caught the tail end of a conversation between another aircraft and a controller talking about a report of severe turbulence below 30;000 [feet]. The First Officer and I had elected to climb to the highest altitude listed in our performance section of our take off landing report which was 35;000 at first the ride seemed smooth with very occasional light chop. As we flew along the ride got progressively worse and became light to moderate chop. The First Officer and I had a conversation about getting lower and the First Officer inquired to ATC about getting lower to get a better ride and ATC replied that as we went lower the rides got worse and ATC assured us that we were just in a rough spot and it would soon smooth out based on previous reports he had gotten. The ride continued to be light to moderate chop. At this point I made a PA announcement 'Flight attendant please be seated' and confirm the seat belt light was on. The First Officer and I both put on our shoulder harnesses and I slowed the aircraft down below 250KTS to try to lessen the bumps. At 35;000 feet about 5 minutes after I made the announcement to be seated we encountered an area of severe turbulence the autopilot turned off and we were presented with messages of autopilot failure and sps (Stall Protection System) speed fail. I had my hands on the controls and throttles in anticipation of the autopilot kicking off so I was ready when it did but the turbulence was so severe we quickly lost control of the aircraft the aircraft quickly went in to the red ark of our speed tape exceeding Mach .80 and seeing the trend approaching red line I opened the speed brakes to try to reduce the speed and over stressing the aircraft but this did not help the aircraft continued into the red section of our speed tape and then aircraft went into an uncontrolled dive to which I recovered smoothly trying again not to over stress the aircraft when I was able to recover the aircraft we were at 33;000 [feet] approximately. The First Officer transmitted our severe turbulence encounter with ATC while I checked on the Flight Attendant and passengers. The Flight Attendant was seated and belted in her jump seat as I had previously instructed and she nor were any passengers injured. ATC immediately started to vector area traffic around our encounter and were given a descent. I notified Dispatch of our encounter and let them know we did not suffer any injuries and to have Maintenance standing by as I was going to be writing up the aircraft effectively grounding till the necessary inspections were completed and signed off. We proceeded and landed without further incident. In closing I'm thankful to my crew to whom I believe were to reason to the positive outcome and no insures to the crew or passengers. This was by far the worst turbulence I have encountered and hope it never happens again.,Soon after checking-in with Washington Center and approaching our cruising altitude; the Captain and I decided to climb to 35;000 feet due to turbulence reports at lower altitudes. The cruise was initially smooth. As we started to encounter constant light to moderate turbulence; the Captain and I considered looking for smoother air. ATC informed us that lower flight levels were worse; and that we were just going through a rough pocket. Given this information and according to reports ahead of us; we decided that it was best to maintain our present altitude. The Captain made a PA; asking the passengers and Flight Attendant to remain seated with their seat-belts fastened. We also buckled our harnesses and preventively reduced our air speed. Shortly after that (approximately 5 to 10 minutes); we experienced severe turbulence (CAT [Clear Air Turbulence]; possible wave activity due to strong westerly winds). The autopilot disengaged with an associated EICAS messages (Autopilot fail; and SPS advanced). Despite the Captain already having his hands on the flight controls; we instantly lost control of the aircraft; losing altitude. The speed tape was indicating speeds above MMO (Mach maximum operating). The Captain regained control of the aircraft and smoothly leveled off while getting the speed under control. I immediately notified ATC of our severe turbulence encounter and loss of altitude while the Captain was checking on the passengers and Flight Attendant. ATC gave us a lower altitude; thanked us for the report and immediately rerouted aircrafts in the vicinity. We notified Dispatch via ACARS that no injuries were sustained and to have Maintenance ready. We landed safely with no further incident. I'd like to add that my crew mates did an outstanding job handling the situation.If we did not take preventive actions (slower penetration speed and have the FA (Flight Attendant) and passengers seated); the outcome could have been very different. This should be something stressed in training. Too often; I see pilots entering turbulent areas at the 'red line'.
1618501,weather,I was pilot flying. At approximately 4000 feet MSL and 220 KIAS with flaps up (anticipated some turbulence); being vectored for approach and landing at CLT; we were instructed to make a 310 degree left turn and encountered heavy rain; windshear and severe turbulence. Wind increased 60 knots - 80 knots and airspeed increased to 280 knots - 300 knots. Altitude plus or minus 500 feet and bank angle exceeded 45 degrees with full; opposite side-stick input. Requested an immediate turn and a climb to exit turbulence. I was hand flying and modulating thrust in and out of TOGA (Takeoff Go-Around); MCT (Maximum Continuous Thrust) and CLB (Climb) power to maintain aircraft control. Diverted to ZZZ for fuel with an uneventful landing. Severe turbulence maintenance inspection performed. No damage found.We were monitoring all available weather information during cruise and descent. We had some concerns about the cold front and associated weather moving into the CLT area. None of our available weather resources prepared us for the severity of what we eventually encountered. WSI (Weather Services International) and our own weather radar showed nothing more than light precipitation; and areas of turbulence were not accurately depicted on our radar. Our best source of information became PIREPs from aircraft in front of us. Simply put; its hard to avoid what we didn't know was there. Looking back on events; I would have given more weight to the disturbing reports we were hearing out in front of us and worked with my Captain to exit the CLT terminal environment sooner than we did.,
1618595,weather,Aircraft encountered severe turbulence.  Pitch; altitude; and airspeed variations exceeded controllable limits for a short duration of time.  Conditions abated within 2 miles of flight distance.  Approach and landing at APA were uneventful.,
1618704,weather,Behind schedule flight into BUR. On final descent; we requested the RNAV VISUAL 33; told to expect and briefed it. While being vectored by Final Approach Controller; he asked if we could do the ILS 8 circle to 15. We accepted.We were vectored on the ILS very close to the marker and high and fast. We got visual contact with the airport and began circling to 15. We were fast and high from the beginning. The Captain configured for a flaps 40 landing and circled to 15. We had briefed an obstacle near the final approach course for 15 (a Tower) and kept a close eye on that. We began to pick up a tailwind on base leg while being somewhat high on visual glidepath. We received several 'Don't Sink' call outs and the Captain said correcting. On short final; we received a 'Pull Up'; but being so close to landing we continued and landed. We should have gone around.,We arrived into ZZZ about 20 minutes late due to minor maintenance issue [earlier]. Upon arrival we received weather packet and reviewed. Burbank TAF was within visibility and wind limits; though it was forecast to go out after our arrival. The Agent came down and told us Dispatch had locked out the flight and to call them. I did; and was told Burbank was forecast to go out of wind with an amended TAF that had just come out. METAR winds were still 080/6 but all winds in TAF were out of limits for a Runway 8 arrival. We needed 5000-5 for charted visuals to 15 and 33 and it was below that. It was above 100-3 which allowed for a circle off of ILS to 8. I checked BUR airport pages and reviewed circling approaches with FO (First Officer) to see if this would be legal and advisable. I called the Chief in Operations and he said they were recommending ILS 8 circle to Dispatch and an option. Dispatch called back and we agreed that we could legally depart with present weather and forecast and we did.We monitored wind on METAR enroute to BUR. Normal operations with me as PF (Pilot Flying) and I briefed ILS to visual to Runway 8 as current ATIS and landing data allowed arrival to it. I also briefed that we would do charted visuals if new weather allowed and winds swapped out. I noted we would circle if we had to as we had discussed in ZZZ. When new ATIS was available; FO pulled it up and winds did not allow landing on Runway 8; but 15 and 33 were within landing limits. This eliminated Runway 8 but visibility and ceiling had improved to allow charted RNAV visuals. Since we were dealing with almost a direct crosswind; and we were on arrival that ended near the initial fix for the 33 RNAV visual; I preferred that approach. It had a slight tailwind on 33 but stopping margins were around 1000 feet. I loaded 33 visual into the box and FO requested it with SoCal Approach; and he took us off arrival and vectored us toward the first fix of RNAV visual to 33. Abeam Van Nuys and at 5000 feet in IMC; he said turn left heading 040 and join the localizer to 8. We queried and he said expect the circle to 15 off ILS to Runway 8. We turned and intercepted and were full deflection high and IMC. We asked for lower and he gave us 3000 feet. We broke out just outside BUDDE and I told FO I had field and to call it visual. He noted we were high on GS and I said we are circling and we can get down. He was clearly in Yellow and headed to Red. I was ok as we were mid-field downwind visual with gear out and configuring. As we turned base; the tailwind started to increase our ground speed and I had to increase bank angle to 30 degrees; went over 30 as the turbulence started increasing. My plan; which I verbalized was to make a very shallow turn to final and let the strong crosswind line me up at 1000 feet with runway centerline; I was effectively wings level on base to final fully configured. Our ground speed was very high with the quartering tailwind on base and I was having a hard time staying spooled within speed and not sinking excessively. I was in Yellow and headed to Red. We were going to sink above the recommended rate of 1000 feet but it was getting hard to keep the touchdown target on the nose and maintain speed. The wind did not abate and I am not sure of final altitude but we lined up on centerline very close to 500 feet and received a SINK RATE cautionary GPWS. I noted it; and as I turned into wind; I was of the belief that rate would stabilize as GS bled off. It did not due to gusts and turbulence rolling off building to east of runway. Rate again triggered SINK RATE a few times on final and I added power but did not want to raise nose and put my touchdown point down the runway. After clearing airport boundary fence we received a GPWS warning PULL UP. At that point I was flaps 40 in moderate rolling turbulence with power back and flight path on 1000 foot marker. I landed as I felt it was best and safest choice given altitude and conditions. We were able to exit mid-field; and upon arrival I called Operations and told them that circling to 15 from 8 was not recommended; and that given winds and tailwinds on base a high sink rate was necessary to maintain glide path. I stated that charted visuals to 15 should be requested.
1618754,weather,After parking brake set at gate; aircraft continued to move forward very slowly as englines [were shutting down] with ince on ramp. Parking brake was set with good pressure.  Aircraft moved forward approximately 3 feet.  Most likely cause of movement was ice of ramp and residual thrust from engines as they spooled down.,After taxi in; the Captain followed the Marshaller's command to stop the aircraft. Captain set the parking brake. However; before the engines were shut down; we noticed a very slight aircraft movement forward. We shut down the engines which arrested the movement. We think we slid approximately 3 feet forward with the park brake set.
1619691,weather,Weather deteriorated while visiting in ZZZ; airport went IFR; [but] VMC conditions still existed. We had to file to get out. The freezing levels were at 7;000 feet. I filled for 6;000 feet. When we received the clearance; I accepted as long as we could stay low and cancel over the desert. ZZZ [Approach] would not allow this stating that we knew the conditions. We were assigned the climb up to 11;000 feet.; my intentions were to cancel over [the] desert and continue VFR.I requested lower due to the OAT and was denied the request. I then asked to divert for [a] VOR. [Controller] gave me vectors and my mag compass was off by 15 degrees. ZZZ [Approach] then [advised for me] and gave me no gyro back to my new choice. The icing started to melt off around 4;000 feet and I was able to land VFR and wait out the clouds.,
1619694,weather,Pilot was holding on the runway waiting for oil temperature to rise for run up. [This airport] has no visibility or ceiling for weather reporting. Pilot could see blue sky and sun and decided to take off. Pilot climbed to 100 feet above ground level and encountered IMC. Pilot decided to turn crosswind and return to the runway.,
1620197,weather,In cruise at FL370; [we] began to encounter moderate turbulence. Then encountered an area of severe turbulence and wind shear. Airspeed rapidly increased (not reaching zipper) then rapidly decreased approximately 15 knots into the hook. Full power was applied as the aircraft began to buffet. Aircraft entered an uncommanded descent as well. Autopilot was disconnected and full power applied. Nose down pitch was initiated in order to recover from the buffet condition. Aircraft was recovered normally with an altitude loss of approximately 500 feet.,
1620213,weather,I was assigned to fly flight to BGR as part of my originally awarded schedule.  That morning; the Captain I had been flying the trip [when he] notified me that he had been removed from the flight and was now dead heading in the back.  He called Scheduling to find out the reason and learned he was removed because it was our last leg of the day and we had no connection times; while a Reserve Captain that was assigned to fly the return flight would not have the required connection time if he was dead heading going up. Because of this; he had been removed to allow the Reserve Captain to fly both directions; removing the required connection time and protecting the schedule.When I got to the gate; the Reserve Captain was already there and informed me that he hadn't flown a lot as he was new.  We also discussed the snow storm with reports of icing in BGR and that we had an alternate of PWM.  Once we got on the plane; we went through a normal preflight without issue.  The Captain then requested weather updates at BGR through the FMS and was concerned about the current and forecasted winds.  With a contaminated runway; our crosswind limit is 15; and at the time; BGR was reporting a direct crosswind of approximately 25 [knots] with gust over 30 [knots].  With this information; the Captain called our Dispatcher about the winds in BGR to discuss if the flight would depart.  Following the phone call; it was determined we would be going; but if the winds were out of limits when we arrived we would be diverting to our alternate of PWM.  We finished boarding; pushed back; started the aircraft; taxied and took off without incident.The flight proceeded with nothing of note until we began our decent into BGR.  The ATIS stated that a Boeing 737 over an hour ago had reported severe icing.  We looked up the signs of severe icing and procedures.  We both concluded because it was over an hour ago; we would proceed but would keep checking for ice formation on the side windows which is listed as a sign of severe icing.  As we were descending from our cruising altitude; I checked in with Approach.  We were then informed the winds were from the north at approximately 9 knots and they were landing Runway 15. The Captain told me to request Runway 33 due to the winds combined with a contaminated runway. I agreed; requested; and we were given vectors for the ILS Runway 33.  We were also informed by the Controller of the 737 that had reported severe icing over an hour ago.Prior to passing through 10;000 feet.; we were in the clouds with both our wing and cowl anti-ice turned on at 250 KIAS.  Passing through 7;000 feet.; we had light rime ice momentarily and it shed right off. As I was reporting this to Approach; I noticed our airspeed was starting to increase and I noticed the Captain was moving the thrust levers a lot; adjusting the vertical descent speed and amount of spoilers.  Adjusting all three of these continuously; I observed him working hard and 'fighting' the aircraft. A moment later I noticed our speed and called out 'speed 280.' He acknowledged my call out and I continued to observed him fighting the aircraft for a few more moments. I then told him 'just set the thrust at the bottom of the green arc and work from there.' He set the thrust as I suggested and only adjusted the spoilers and vertical speed allowing him to manage the aircraft better.  ATC gave us a vector to intercept the localizer; we did as instructed but went through the localizer because of their timing and our airspeed.  When the Controller offered us a new vector to come back and intercept the localizer; the Captain told me to ask for a 360 [turn]; which I did; and we were given.  The Captain continued to work on the airspeed and configuration of the plane in the 360 [turn].  Our final vector had us intercept the localizer just past the glide slope.  After we passed the glide slope; I called it out and the Captain instantly disconnected the autopilot and proceededto descend.  I then set the altitude to 500 ft. (MDA was 470 [feet] based on high mins) and put the vertical speed to 900 FPM while announcing what I was doing; stating his flight director would now give him guidance back onto the glide slope.  I believe at one point I increased the rate of descent for him as high as 1;100 FPM and reset the altitude to the missed approach altitude.  At 1;000 [feet] above ground level (AGL); we were still a full dot above glide slope and the Captain called for a go-around.  The go-around was flown correctly and I announced it to Tower; who then gave us runway heading and 3;000 feet. As we were climbing to 3;000 feet.; Tower was talking to us and I noticed some ice on my side window; looked back and saw ice on the entire leading edge of the winglet and in front of the navigation lights (the wing itself was clean).  As Tower was still talking to us; I tapped the Captain; pointed to the window and motioned up with my thumb. He shook his head in agreement and I asked Tower for higher due to ice as we were assigned a downwind leg.  We climbed to 5;000 feet and proceeded in the downwind.  The ice melted off the window; winglet and in-front of the lights quickly.In the downwind; the Captain started to reference fuel numbers; started to verbally do math to figure out if we could do another approach.  I stopped him; showed him my Bingo calculation of 3;250 lbs that I done prior to take off; pointed and stated we had 3;900 lbs onboard and we were good for another approach.  I also then stated I noticed he had been working hard for a while and asked if he would like me to take the controls.  He asked if I thought we should request for the exception to fly the approach to CAT 1 mins by flying it per CAT 2 procedures.  I told him I didn't believe we needed to - the MDA was 470 [feet]; the ceiling was 800 [feet] and we went around at 1;000 feet. because we were a dot above glide slope. I said we would be fine and then restated that he had been working hard and asked if he wanted me to take the controls.  He agreed and gave me the controls.We stayed at 5;000 feet as long as possible; the Captain re-sequenced the approach and we were vectored onto a long final. We were on the localizer long enough that by the time they cleared us for the approach; I missed the call and never armed the approach.  As soon as I missed the glide slope I noticed it; initially started to use the autopilot to get back on glide slope but disconnected it; and hand flew onto the glide slope.  At one point; I verbally acknowledged to the Captain that I was descending at 1;800 FPM but was still 2000-1800 feet AGL.  By approximately 1;200 feet. AGL I was on glide slope and stable. I continued to hand fly the approach; broke out between 900 and 800 feet and at the 100 feet call; I cracked the power less than normal.  At the 50 feet call; I reduced the power slower than normal; and at approximately 2 ft.; the stick shakers started (which the Captain then announced) and remained on until I touch down a few moments later.The runway was all white with compacted snow except approximately a 100 - 150 feet area in the center which had a slightly visible runway surface area.  I rolled the landing out using almost no brakes and barely had the thrust reversers past engagement.  I passed the controls back to the Captain and we got off the runway at Taxiway Mike.  We taxied to the gate and safely parked the aircraft.After landing; the aircraft had icing on the wiper blade arms; navigation lights; landing gear struts and winglets.Several factors lead the events while on approach into BGR. Placing the Reserve Captain on the flight as the Flying Captain put him on the controls; I do not believe it lead to the events.  However; the Captain's lack of proficiency; over controlling of the aircraft; and inability to stay ahead of the aircraft coupled with poor vectors from approach directly lead to undesirable aircraft states and his unstable approach.  That being said; a go-around was called right away by the captain at 1;000 feet - where the first criterial for an unstable approach is checked.On my approach into BGR; my aggressive descent rate to re-gain the glide slope prior to 1;000 feet was a direct result of me missing selection of the approach mode after receiving clearance. This mistake was partly due to a long final on the localizer prior to receiving approach clearance and it was also due to my increased work load of flying while monitoring the aircraft and captain.,Flying into BGR; as we were in the terminal area; the wind shifted; favoring the runway that was not in use on the initial check on. After the wind shift; the ceiling and visibility began to shift. Upon entering the terminal environment; I had a hard time getting the aircraft to slow down; with the weather conditions; aircraft requirements; and ATC requirements. Part of this was due to having to have the n2 spooled up for the wing anti ice protection. I asked ATC for more time and room to configure the airplane; then started the approach.During the first approach; I did not realize that the glide-slope started moving before the autopilot had intercepted the localizer; and as such the airplane did not follow the glide slope down. I manually disconnected the autopilot and tried to recapture the glide slope; but upon recognizing above 1;000 AGL that we were too high for the DME distance from the runway threshold; I initiated a go-around. After I got the aircraft back to a normal 'cruise' state; [I] took time to assess the situation. During that time; the First Officer asked; 'Would you like me to try the next approach?'I agreed with the First Officer's suggestion; him having more time in current seat and having been to the destination more times than me. On the subsequent approach with the First Officer flying; we again overlooked the arming the glideslope; but through monitor and cross check caught it time to continue the approach and maintain stabilized approach criteria resulting in a normal landing.As Flying Pilot; I got behind the aircraft's energy state in the descent. Having to add power while adding drag saturated me to the point that I lost modal awareness with the -light system for a brief time. Constantly manage the aircraft's energy and pay closer attention to auto-flight modes in high workload conditions.
1620468,weather,We were North-bound on L-454 at FL360. I was the [Relief Pilot] and PM (Pilot Monitoring). Storm cells were rapidly building along the route ahead. The Captain (PF) and I agreed that an immediate deviation to the right was necessary.As we began our turn; I sent a Free Text to ATC via CPDLC. I chose this method of Comm because we were nearing our WATRS exit point; and wanted to get the information out to the widest possible audience - our current sector controller(s) and the gaining sector controller(s). We deviated approximately 8 miles to the East; and were turning back on course when [we] received CPDLC message 'Unable Deviation;' [then] 'Contact KZWY center on 133.5.' I checked in on 133.5 and at almost the same time received a SATCOM call from our Dispatch who patched us through to the WATRS controller.WATRS controller instructed us to climb to FL370. At this point we were talking to two different ATC facilities at the same time.The Captain was on VHF with KZWY and I was on the SATCOM with WATRS.We climbed to FL370 as directed by WATRS and the Captain informed KZWY. WATRS then began asking questions that were best answered by the Captain; so he took over on SATCOM and I monitored VHF.,
